Tender Ref,Status,Rejection Codes,Company Name,"Tendered Unit 
(BMU/Unit ID)",TO connection  /  DNO connection,Generation Type,Start Date,End Date,"Tendered Period 
(dd.mm.yy - dd.mm.yy)",Applicable FFR Capability Data Table,Tendered Frames per Service Day - From (Mon-Fri),Tendered Frames per Service Day - To (Mon- Fri),Tendered Frames per Service Day - Duration (Mon-Fri),Tendered Frames per Service Day - From (Saturday),Tendered Frames per Service Day - To (Saturday),Tendered Frames per Service Day - Duration (Saturday),Tendered Frames per Service Day - From (Sunday/Bank Holidays),Tendered Frames per Service Day - To (Sunday/Bank Holidays),Tendered Frames per Service Day - Duration (Sunday/Bank Hol),Tendered Prices - Availability Fee (£/h),Tendered Prices - Nomination Fee (£/h),Tendered Prices -  Window Initiation Fee (£/window),BMUs  Only ,Maximum Part Load Point (MW),Minimum Part Load Point (MW),Minimum MEL (MW),Maximum SEL (MW),Primary Response (max.) @ 0.2Hz (MW),Primary Response (max.) @ 0.5Hz (MW),Primary Response (max.) @ 0.8Hz (MW),Secondary Response (max.) @ 0.2/0.2Hz (MW),Secondary Response (max.) @ 0.5/0.5Hz (MW),High Frequency Response (max.) @ 0.2Hz (MW),High Frequency Response (max.) @ 0.5Hz (MW),Are you adding volume as per detail change provision,Please state the accepted tender that you are stacking onto,Please state if this is an all or nothing bid.,Please indicate if this is a mutually exclusive tender ,Automatic Response Energy Deliverable by 10s (MW),Automatic Response Energy Deliverable by 30s (MW),Post code,Comments 
158.011,Rejected,4,TYNEMOUTH BATTERY STORAGE LIMITED,FFSE01,DNO connection,Battery,01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,413.54,,,YES,,,,,9.2,23,23,9.2,23,9.2,23,,,H,,,,NE27,
158.012,Accepted,N/A,TYNEMOUTH BATTERY STORAGE LIMITED,FFSE01,DNO connection,Battery,28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,226.63,,,YES,,,,,9.2,23,23,9.2,23,9.2,23,,,I,Mutually exclusive with G and H,,,NE27,
158.013,Rejected,1.2,PORT OF TYNE ENERGY STORAGE LIMITED,POTES-1,DNO connection,Battery,28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,264,,,YES,,,,,13.2,33,33,13.2,33,13.2,33,,,J,,,,NE34,
158.014,Rejected,4,PORT OF TYNE ENERGY STORAGE LIMITED,POTES-1,DNO connection,Battery,01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,568.26,,,YES,,,,,13.2,33,33,13.2,33,13.2,33,,,K,,,,NE34,
158.015,Accepted,N/A,PORT OF TYNE ENERGY STORAGE LIMITED,POTES-1,DNO connection,Battery,28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,315.92,,,YES,,,,,13.2,33,33,13.2,33,13.2,33,,,L,Mutually exclusive with J and K,,,NE34,
158.016,Accepted,N/A,ATTUNE ENERGY,ERNES-1,DNO connection,Bio Fuel,28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,73,,,,,,,,,,,,,,,,,, ,,20,PL5,
158.017,Accepted,N/A,FLEXIBLE GENERATION,CRMU-1,DNO connection,Bio Fuel,28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,73.01,,,,,,,,,,,,,,,,,,,,20,NP11,
158.018,Accepted,N/A,PRECISE ENERGY ,STOWA-1,DNO connection,Bio Fuel,28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,73.02,,,,,,,,,,,,,,,,,,,,20,IP14,
158.019,Accepted,N/A,VALENCE POWER,STOWB-1,DNO connection,Bio Fuel,28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,73.03,,,,,,,,,,,,,,,,,,,,20,IP14,
158.020,Accepted,N/A,BALANCE POWER,IPSWA-1,DNO connection,Bio Fuel,28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,73.04,,,,,,,,,,,,,,,,,,,,20,IP3,
158.021,Rejected,2,EQUIVALENCE ENERGY,IPSWB-1,DNO connection,Bio Fuel,28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,2300,24,2300,2300,24,180,,,,,,,,,,,,,,,,,,,,20,IP3,
158.022,Accepted,N/A,EQUIVALENCE ENERGY,IPSWB-1,DNO connection,Bio Fuel,01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1900,2300,4,,,,,,,180.01,,,,,,,,,,,,,,,,,,,,20,IP3,
158.023,Accepted,N/A,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,1100,12,2300,1100,12,2300,1100,12,4.55,,,,,,,,,,,,,,,,,, ,,1,,
158.024,Accepted,N/A,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1100,1500,4,1100,1500,4,1100,1500,4,12.45,,,,,,,,,,,,,,,,,,,,2,,
158.025,Accepted,N/A,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1900,2300,4,1900,2300,4,1900,2300,4,12.45,,,,,,,,,,,,,,,,,,,,2,,
158.026,Rejected,1.2,EDF Energy Customers Limited,EDFE-4,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,51.8,,,,,,,,2,5,5,2,5,2,5,,,, ,,,MK45,
158.027,Accepted,N/A,EDF Energy Customers Limited,EDFE-8,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,118.4,,,,,,,,8,20,20,8,20,8,20,,,A,,,,SY8 2 ,
158.028,Accepted,N/A,EDF Energy Customers Limited,EDFE-8,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,133,,,,,,,,8,20,20,8,20,8,20,,,A,,,,SY8 2 ,
158.029,Rejected,1.2,EDF Energy Customers Limited,EDFE-8,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,376.6,,,,,,,,8,20,20,8,20,8,20,,,,,,,SY8 2 ,
158.030,Rejected,1.2,EDF Energy Customers Limited,KEMB-1,TO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,616,,,YES,,,,,17.6,44,44,17.6,44,17.6,44,,,,,,,ME10,
158.031,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF01 ,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,234,,,YES,,,,,7.2,18,18,7.2,18,7.2,18,,,,"156.007,156.008",,,SK10 ,
158.032,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF01 ,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,198,,,YES,,,,,7.2,18,18,7.2,18,7.2,18,,,B,,,,SK10 ,
158.033,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF01,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,340,,,YES,,,,,8,20,20,8,20,8,20,,,B,,,,SK10,
158.034,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF02,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,243,,,YES,,,,,7.2,18,18,7.2,18,7.2,18,,,,"158.10,158.11",,,BL9 5,
158.035,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF02,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,216.72,,,YES,,,,,7.2,18,18,7.2,18,7.2,18,,,C,,,,BL9 5,
158.036,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF02,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,390.4,,,YES,,,,,8,20,20,8,20,8,20,,,C,,,,BL9 5,
158.037,Rejected,1.2,EDF Energy Customers Limited,AG-HEDF01,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,473.2,,,YES,,,,,10.4,26,26,10.4,26,10.4,26,,,,,,,SN5 8,
158.038,Accepted,N/A,EDF Energy Customers Limited,NURSB-1,TO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,269.7,,,YES,,,,,12,30,30,12,30,12,30,,,,,,,SO16,
158.039,Accepted,N/A,EDF Energy Customers Limited,EDFE-11,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,64.9,,,,,,,,4,10,10,4,10,4,10,,,D,,,,SO22,
158.040,Accepted,N/A,EDF Energy Customers Limited,EDFE-11,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,67.5,,,,,,,,4,10,10,4,10,4,10,,,D,,,,SO22,
158.041,Rejected,1.2,EDF Energy Customers Limited,EDFE-11,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,195.2,,,,,,,,4,10,10,4,10,4,10,,,,,,,SO22,
158.042,Accepted,N/A,Zenobe Capenhurst Limited,PINFB-1,TO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,209,,,YES,,,,,8.8,22,22,8.8,22,8.8,22,,,,,,,CH66,
158.043,Rejected,1.2,Zenobe Capenhurst Limited,PINFB-2,TO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,227.92,,,YES,,,,,8.8,22,22,8.8,22,8.8,22,,,,,,,CH66,
158.044,Rejected,1.2,Zenobe Capenhurst Limited,PINFB-3,TO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,227.92,,,YES,,,,,8.8,22,22,8.8,22,8.8,22,,,,,,,CH66,
158.045,Rejected,1.2,Zenobe Capenhurst Limited,PINFB-4,TO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,264,,,YES,,,,,8.8,22,22,8.8,22,8.8,22,,,,,,,CH66,
158.046,Accepted,N/A,First Renewable Alpha Limited,TREGN-1,DNO connection,Diesel,28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,75,,,,,,,,,,,,,,,,,, ,,20,PL32,
158.047,Accepted,N/A,First Renewable Alpha Limited,TREGN-1,DNO connection,Diesel,01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,130,,,,,,,,,,,,,,,,,,,,20,PL32,
158.048,Accepted,N/A,First Renewable Alpha Limited,TREGN-1,DNO connection,Diesel,01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,150,,,,,,,,,,,,,,,,,,,,20,PL32,
158.049,Rejected,1.2,Flexitricity Limited,AG-FLX00L,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,36.64,,,YES,,,,,1.6,4,4,1.6,4,1.6,4,,,, ,,,EX34/EX31,
158.050,Rejected,1.2,Flexitricity Limited,AG-FLX00L,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,36.24,,,YES,,,,,1.6,4,4,1.6,4,1.6,4,,,,,,,EX34/EX31,
158.051,Rejected,1.2,Flexitricity Limited,AG-FLX00L,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,75.84,,,YES,,,,,1.6,4,4,1.6,4,1.6,4,,,,,,,EX34/EX31,
158.052,Rejected,1.2,Flexitricity Limited,AG-BFLX01,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,68.18,,,YES,,,,,2.8,7,7,2.8,7,2.8,7,,,,,,,NG32,
158.053,Rejected,1.2,Flexitricity Limited,AG-BFLX01,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,63.35,,,YES,,,,,2.8,7,7,2.8,7,2.8,7,,,,,,,NG32,
158.054,Rejected,1.2,Flexitricity Limited,AG-BFLX01,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,129.15,,,YES,,,,,2.8,7,7,2.8,7,2.8,7,,,,,,,NG32,
158.055,Rejected,1.2,Breach Farm Energy Storage Limited ,AG-BFLX02,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,94.8,,,YES,,,,,4,10,10,4,10,4,10,,,A,A is an all or nothing bid. Cannot be accepted with B,,,DE12,
158.056,Rejected,1.2,Breach Farm Energy Storage Limited ,AG-BFLX02,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,184.2,,,YES,,,,,4,10,10,4,10,4,10,,,A,A is an all or nothing bid. Cannot be accepted with B,,,DE12,
158.057,Rejected,1.2,Breach Farm Energy Storage Limited ,AG-BFLX02,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,184.2,,,YES,,,,,4,10,10,4,10,4,10,,,B,Cannot be accepted with A,,,DE12,
158.058,Rejected,1.2,Larport Energy Storage Limited ,AG-EFLX01,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,194.75,,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,C,C is an all or nothing bid. Cannot be accepted with D,,,HR1 4,
158.059,Rejected,1.2,Larport Energy Storage Limited ,AG-EFLX01,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,370.88,,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,C,C is an all or nothing bid. Cannot be accepted with D,,,HR1 4,
158.060,Rejected,1.2,Larport Energy Storage Limited ,AG-EFLX01,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,700,2300,16,700,2300,16,700,2300,16,283.86,,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,D,Cannot be accepted with C,,,HR1 4,
158.061,Rejected,1.2,OSSPV001 Limited,E_ARNKB-2,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,87,,,YES,,,,,2,10,10,2,10,2,10,,,,,,,CM13,
158.062,Rejected,4,OSSPV001 Limited,E_ARNKB-2,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,88.9,,,YES,,,,,2,10,10,2,10,2,10,,,,,,,CM13,
158.063,Rejected,1.2,OSSPV001 Limited,E_ARNKB-2,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,176.6,,,YES,,,,,2,10,10,2,10,2,10,,,,,,,CM13,
158.064,Rejected,1.2,Flexitricity Limited,AG-MFLX02,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,485.59,,,YES,,,,,19.96,49,49,19.96,49,19.96,49,,,,,,,S66 9,
158.065,Rejected,1.2,Flexitricity Limited,AG-MFLX02,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,441,,,YES,,,,,19.96,49,49,19.96,49,19.96,49,,,,,,,S66 9,
158.066,Rejected,1.2,Flexitricity Limited,AG-MFLX02,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,901.6,,,YES,,,,,19.96,49,49,19.96,49,19.96,49,,,,,,,S66 9,
158.067,Rejected,1.2,Flexitricity Limited,AG-NFLX01,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,124.32,,,YES,,,,,6.4,16,16,6.4,16,6.4,16,,,E,Cannot be accepted with G,,,KY1 3,
158.068,Rejected,1.2,Flexitricity Limited,AG-NFLX01,DNO connection,DSF: Storage (for export),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,269.6,,,YES,,,,,6.4,16,16,6.4,16,6.4,16,,,F,Cannot be accepted with G,,,KY1 3,
158.069,Rejected,1.2,Flexitricity Limited,AG-NFLX01,DNO connection,DSF: Storage (for export),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,172.48,,,YES,,,,,6.4,16,16,6.4,16,6.4,16,,,G,Cannot be accepted with E or F,,,KY1 3,
158.070,Rejected,1.2,OSSPV001 Limited,UF_FLX02 ,DNO connection,DSF: Storage (onsite),28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,76.68,,,,,,,,3.6,9,9,3.6,9,3.6,9,,,,,,,RM18,
158.071,Rejected,1.2,OSSPV001 Limited,UF_FLX02 ,DNO connection,DSF: Storage (onsite),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,79.2,,,,,,,,3.6,9,9,3.6,9,3.6,9,,,,,,,RM18,
158.072,Accepted,N/A,OSSPV001 Limited,UF_FLX02 ,DNO connection,DSF: Storage (onsite),01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,142.2,,,,,,,,3.6,9,9,3.6,9,3.6,9,,,,,,,RM18,
158.073,Rejected,1.2,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,2300,700,8,,,,,,,156,,,,,,,,12.4,31,31,12.4,31,6.4,16,,,A, ,,,,
158.074,Rejected,1.2,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,700,1500,8,,,,,,,195,,,,,,,,12.4,31,31,12.4,31,6.4,16,,,B,,,,,
158.075,Accepted,N/A,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,1500,2300,8,,,,,,,301,,,,,,,,10.8,27,27,10.8,27,6.4,16,,,C,,,,,
158.076,Rejected,1.2,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,28/02/2023,31/03/2023,28.02.23 - 31.03.23 (1 months),As per FFR framework agreement ,,,,2300,700,8,,,,108,,,,,,,,7.6,19,19,7.6,19,6.4,16,,,A,,,,,
158.077,Rejected,1.2,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,,,,700,1500,8,,,,140,,,,,,,,8,20,20,8,20,6.4,16,,,B,,,,,
158.078,Accepted,N/A,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/03/2023,31/03/2023,01.03.23 - 31.03.23 (1 months),As per FFR framework agreement ,,,,1500,2300,8,,,,223.6,,,,,,,,7.2,18,18,7.2,18,6.4,16,,,C,,,,,
