Tender Ref,Status,Rejection Codes,Company Name,"Tendered Unit 
(BMU/Unit ID)",TO connection  /  DNO connection,Generation Type,Start Date,End Date,"Tendered Period 
(dd.mm.yy - dd.mm.yy)",Applicable FFR Capability Data Table,Tendered Frames per Service Day - From (Mon-Fri),Tendered Frames per Service Day - To (Mon- Fri),Tendered Frames per Service Day - Duration (Mon-Fri),Tendered Frames per Service Day - From (Saturday),Tendered Frames per Service Day - To (Saturday),Tendered Frames per Service Day - Duration (Saturday),Tendered Frames per Service Day - From (Sunday/Bank Holidays),Tendered Frames per Service Day - To (Sunday/Bank Holidays),Tendered Frames per Service Day - Duration (Sunday/Bank Hol),Tendered Prices - Availability Fee (£/h),Tendered Prices - Nomination Fee (£/h),Tendered Prices -  Window Initiation Fee (£/window),BMUs  Only ,Maximum Part Load Point (MW),Minimum Part Load Point (MW),Minimum MEL (MW),Maximum SEL (MW),Primary Response (max.) @ 0.2Hz (MW),Primary Response (max.) @ 0.5Hz (MW),Primary Response (max.) @ 0.8Hz (MW),Secondary Response (max.) @ 0.2/0.2Hz (MW),Secondary Response (max.) @ 0.5/0.5Hz (MW),High Frequency Response (max.) @ 0.2Hz (MW),High Frequency Response (max.) @ 0.5Hz (MW),Are you adding volume as per detail change provision,Please state the accepted tender that you are stacking onto,Please state if this is an all or nothing bid.,Please indicate if this is a mutually exclusive tender ,Automatic Response Energy Deliverable by 10s (MW),Automatic Response Energy Deliverable by 30s (MW),Post code,Comments 
155.015,Accepted,NA,PORT OF TYNE ENERGY STORAGE LTD,POTES-1,DNO connection,Battery,30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,569.25,,,YES,,,,,13.2,33,33,13.2,33,13.2,33,,,I,Mutually exclusive with G and H,,,NE34,
155.016,Accepted,NA,ATTUNE ENERGY,ERNES-1,DNO connection,Bio Fuel,30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,75.01,,,,,,,,,,,,,,,,,, ,,20,PL5,
155.017,Accepted,NA,FLEXIBLE GENERATION,CRMU-1,DNO connection,Bio Fuel,30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,75.02,,,,,,,,,,,,,,,,,,,,20,NP11,
155.018,Accepted,NA,PRECISE ENERGY ,STOWA-1,DNO connection,Bio Fuel,30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,75.03,,,,,,,,,,,,,,,,,,,,20,IP14,
155.019,Accepted,NA,VALENCE POWER,STOWB-1,DNO connection,Bio Fuel,30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,75.04,,,,,,,,,,,,,,,,,,,,20,IP14,
155.02,Accepted,NA,BALANCE POWER,IPSWA-1,DNO connection,Bio Fuel,30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,75.05,,,,,,,,,,,,,,,,,,,,20,IP3,
155.021,Rejected,1.2,EQUIVALENCE ENERGY,IPSWB-1,DNO connection,Bio Fuel,30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,700,8,80,,,,,,,,,,,,,,,,,,,,20,IP3,
155.022,Accepted,NA,EQUIVALENCE ENERGY,IPSWB-2,DNO connection,Bio Fuel,01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,,,,300,2300,20,700,2300,16,140,,,,,,,,,,,,,,,,,,,,20,IP3,
155.023,Rejected,1.2,REstore Flexpond UK Ltd,REST-1,DNO connection,Multiple Fuel Type,30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,55.16,,,No,,,,,1.6,4,4,1.6,4,1.6,4,,,A, ,,,Various,
155.024,Rejected,1.2,REstore Flexpond UK Ltd,REST-1,DNO connection,Multiple Fuel Type,01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,75.68,,,No,,,,,1.6,4,4,1.6,4,1.6,4,,,B,,,,Various,
155.025,Accepted,NA,REstore Flexpond UK Ltd,REST-1,DNO connection,Multiple Fuel Type,01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,119.12,,,No,,,,,1.6,4,4,1.6,4,1.6,4,,,C,,,,Various,
155.026,Rejected,1.2,Centrica Business Solutions Uk Optimisation UK Ltd,V__LCEND001,DNO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,13.79,,,Yes,,,,,0.4,1,1,0.4,1,0.4,1,,,A,,,,TR27 4DD,
155.027,Rejected,1.2,Centrica Business Solutions Uk Optimisation UK Ltd,V__LCEND001,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,18.92,,,Yes,,,,,0.4,1,1,0.4,1,0.4,1,,,B,,,,TR27 4DD,
155.028,Accepted,NA,Centrica Business Solutions Uk Optimisation UK Ltd,V__LCEND001,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,29.78,,,Yes,,,,,0.4,1,1,0.4,1,0.4,1,,,C,,,,TR27 4DD,
155.029,Accepted,NA,Centrica Business Solutions Uk Optimisation UK Ltd,CBSO-2,DNO connection,DSF: Distributed generation (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,26.6,,,No,,,,,,,,,,,,,,A,,,7,BS2 8HW,
155.03,Accepted,NA,Centrica Business Solutions Uk Optimisation UK Ltd,CBSO-2,DNO connection,DSF: Distributed generation (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,26.6,,,No,,,,,,,,,,,,,,B,,,7,BS2 8HW,
155.031,Accepted,NA,Centrica Business Solutions Uk Optimisation UK Ltd,CBSO-2,DNO connection,DSF: Distributed generation (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,26.6,,,No,,,,,,,,,,,,,,C,,,7,BS2 8HW,
155.032,Rejected,1.2,Centrica Brigg Ltd,ROOSB-1,DNO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,1007.6,,,Yes,,,,,17.6,44,44,17.6,44,17.6,44,,,E,,,,LA13 0PQ,
155.033,Rejected,1.2,Centrica Brigg Ltd,ROOSB-1,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,1667.6,,,Yes,,,,,17.6,44,44,17.6,44,17.6,44,,,F,,,,LA13 0PQ,
155.034,Rejected,1.2,Centrica Brigg Ltd,ROOSB-1,DNO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,1210,,,Yes,,,,,17.6,44,44,17.6,44,17.6,44,,,G,Mutually exclusive with E and F,,,LA13 0PQ,
155.035,Accepted,NA,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,1100,12,2300,1100,12,2300,1100,12,3.95,,,,,,,,,,,,,,,,,, ,,1,,
155.036,Accepted,NA,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1100,1500,4,1100,1500,4,1100,1500,4,7.9,,,,,,,,,,,,,,,,,,,,2,,
155.037,Accepted,NA,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1900,2300,4,1900,2300,4,1900,2300,4,7.9,,,,,,,,,,,,,,,,,,,,2,,
155.038,Rejected,1.2,EDF Energy Customers Limited,EDFE-4,DNO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,165.66,,,,,,,,2.4,6,6,2.4,6,2.4,6,,,A, ,,,MK45 5JD,
155.039,Rejected,1.2,EDF Energy Customers Limited,EDFE-4,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,138.05,,,,,,,,2,5,5,2,5,2,5,,,A,,,,MK45 5JD,
155.04,Rejected,1.2,EDF Energy Customers Limited,EDFE-8,DNO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,575.8,,,,,,,,8,20,20,8,20,8,20,,,B,,,,SY8 2DS,
155.041,Rejected,1.2,EDF Energy Customers Limited,EDFE-8,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,518.22,,,,,,,,7.2,18,18,7.2,18,7.2,18,,,B,,,,SY8 2DS,
155.042,Rejected,1.2,EDF Energy Customers Limited,KEMB-1,TO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,907.72,,,YES,,,,,17.6,44,44,17.6,44,17.6,44,,,C,,,,ME10 2FE,
155.043,Rejected,1.2,EDF Energy Customers Limited,KEMB-1,TO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,948.98,,,YES,,,,,18.4,46,46,18.4,46,18.4,46,,,C,,,,ME10 2FE,
155.044,Rejected,1.2,EDF Energy Customers Limited,KEMB-1,TO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,907.72,,,YES,,,,,17.6,44,44,17.6,44,17.6,44,,,C,,,,ME10 2FE,
155.045,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF01 ,DNO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,450,,,YES,,,,,8,20,20,8,20,8,20,,,D,,,,SK10 2LP,
155.046,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF01 ,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,405,,,YES,,,,,7.2,18,18,7.2,18,7.2,18,,,D,,,,SK10 2LP,
155.047,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF02,DNO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,445,,,YES,,,,,8,20,20,8,20,8,20,,,E,,,,BL9 5BY,
155.048,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF02,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,400.5,,,YES,,,,,7.2,18,18,7.2,18,7.2,18,,,E,,,,BL9 5BY,
155.049,Rejected,1.2,EDF Energy Customers Limited,AG-HEDF01,DNO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,1081.41,,,YES,,,,,11.6,29,29,11.6,29,11.2,28,,,F,,,,SN5 8BA,
155.05,Rejected,1.2,EDF Energy Customers Limited,AG-HEDF01,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,969.54,,,YES,,,,,10.4,26,26,10.4,26,10.4,26,,,F,,,,SN5 8BA,
155.051,Rejected,1.2,EDF Energy Customers Limited,WBURB-41 ,TO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,580,,,YES,,,,,11.6,29,29,11.6,29,11.6,29,,,G,,,,DN22 9BL,
155.052,Rejected,1.2,EDF Energy Customers Limited,WBURB-41 ,TO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,520,,,YES,,,,,10.4,26,26,10.4,26,10.4,26,,,G,,,,DN22 9BL,
155.053,Rejected,1.2,EDF Energy Customers Limited,WBURB-43 ,TO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,418,,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,H,,,,DN22 9BL,
155.054,Rejected,1.2,EDF Energy Customers Limited,WBURB-43 ,TO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,374,,,YES,,,,,6.8,17,17,6.8,17,6.8,17,,,H,,,,DN22 9BL,
155.055,Rejected,1.2,First Renewable Alpha Limited,TREGN-1,DNO connection,Diesel,30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,85,,,,,,,,,,,,,,,,,, ,,20,PL32,
155.056,Accepted,NA,First Renewable Alpha Limited,TREGN-1,DNO connection,Diesel,01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,85,,,,,,,,,,,,,,,,,,,,20,PL32,
155.057,Accepted,NA,First Renewable Alpha Limited,TREGN-1,DNO connection,Diesel,01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,85,,,,,,,,,,,,,,,,,,,,20,PL32,
155.058,Rejected,1.2,Flexitricity Limited,AG-FLX00L,DNO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,51.44,,,YES,,,,,1.6,4,4,1.6,4,1.6,4,,,, ,,,EX34 8PL/EX31 3TD,
155.059,Rejected,1.2,Flexitricity Limited,AG-FLX00L,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,76.24,,,YES,,,,,1.6,4,4,1.6,4,1.6,4,,,,,,,EX34 8PL/EX31 3TD,
155.06,Rejected,2,Flexitricity Limited,AG-FLX00L,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,222.04,,,YES,,,,,1.6,4,4,1.6,4,1.6,4,,,,,,,EX34 8PL/EX31 3TD,
155.061,Rejected,1.2,Flexitricity Limited,AG-BFLX01,DNO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,89.95,,,YES,,,,,2.8,7,7,2.8,7,2.8,7,,,,,,,NG32 3ER,
155.062,Rejected,1.2,Flexitricity Limited,AG-BFLX01,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,133.35,,,YES,,,,,2.8,7,7,2.8,7,2.8,7,,,,,,,NG32 3ER,
155.063,Rejected,1.2,Flexitricity Limited,AG-BFLX01,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,289.03,,,YES,,,,,2.8,7,7,2.8,7,2.8,7,,,,,,,NG32 3ER,
155.064,Rejected,1.2,Flexitricity Limited,AG-BFLX02,DNO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,247.5,,,YES,,,,,4,10,10,4,10,4,10,,,,,,,DE12 6RJ,
155.065,Rejected,1.2,Flexitricity Limited,AG-EFLX01,DNO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,437,,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,,,,,HR1 4EP,
155.066,Rejected,1.2,OSSPV001 Limited,E_ARNKB-2,DNO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,220,,,YES,,,,,2,10,10,2,10,2,10,,,,,,,CM13 1BZ,
155.067,Rejected,1.2,Flexitricity Limited,AG-MFLX02,DNO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,663.46,,,YES,,,,,19.96,49,49,19.96,49,19.96,49,,,,,,,S66 9JD,
155.068,Rejected,1.2,Flexitricity Limited,AG-MFLX02,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,931,,,YES,,,,,19.96,49,49,19.96,49,19.96,49,,,,,,,S66 9JD,
155.069,Rejected,1.2,Flexitricity Limited,AG-MFLX02,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,1891.4,,,YES,,,,,19.96,49,49,19.96,49,19.96,49,,,,,,,S66 9JD,
155.07,Accepted,NA,Flexitricity Limited,AG-NFLX01,DNO connection,DSF: Storage (for export),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,191.84,,,YES,,,,,6.4,16,16,6.4,16,6.4,16,,,,,,,KY1 3NW,
155.071,Accepted,NA,Flexitricity Limited,AG-NFLX01,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,261.6,,,YES,,,,,6.4,16,16,6.4,16,6.4,16,,,,,,,KY1 3NW,
155.072,Accepted,NA,Flexitricity Limited,AG-NFLX01,DNO connection,DSF: Storage (for export),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,,,,1500,2300,8,1500,2300,8,314.72,,,YES,,,,,6.4,16,16,6.4,16,6.4,16,,,,,,,KY1 3NW,
155.073,Rejected,1.2,OSSPV001 Limited,UF_FLX02 ,DNO connection,DSF: Storage (onsite),30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,112.5,,,,,,,,3.6,9,9,3.6,9,3.6,9,,,,,,,RM18 7HE,
155.074,Accepted,NA,OSSPV001 Limited,UF_FLX02 ,DNO connection,DSF: Storage (onsite),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,157.5,,,,,,,,3.6,9,9,3.6,9,3.6,9,,,,,,,RM18 7HE,
155.075,Accepted,NA,OSSPV001 Limited,UF_FLX02 ,DNO connection,DSF: Storage (onsite),01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,315,,,,,,,,3.6,9,9,3.6,9,3.6,9,,,,,,,RM18 7HE,
155.076,Rejected,1.2,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,30/11/2022,31/12/2022,30.11.22 - 31.12.22 (1 months),As per FFR framework agreement ,2300,700,8,,,,,,,283.29,,,,,,,,12,30,30,12,30,4.4,11,,,A, ,,,,
155.077,Rejected,1.2,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/12/2022,31/12/2022,01.12.22 - 31.12.22 (1 months),As per FFR framework agreement ,700,1500,8,,,,,,,446.59,,,,,,,,12,30,30,12,30,4.4,11,,,B,,,,,
