Tender Ref,Status,Rejection Codes,Company Name,"Tendered Unit 
(BMU/Unit ID)",TO connection  /  DNO connection,Generation Type,Start Date,End Date,"Tendered Period 
(dd.mm.yy - dd.mm.yy)",Applicable FFR Capability Data Table,Tendered Frames per Service Day - From (Mon-Fri),Tendered Frames per Service Day - To (Mon- Fri),Tendered Frames per Service Day - Duration (Mon-Fri),Tendered Frames per Service Day - From (Saturday),Tendered Frames per Service Day - To (Saturday),Tendered Frames per Service Day - Duration (Saturday),Tendered Frames per Service Day - From (Sunday/Bank Holidays),Tendered Frames per Service Day - To (Sunday/Bank Holidays),Tendered Frames per Service Day - Duration (Sunday/Bank Hol),Tendered Prices - Availability Fee (£/h),Tendered Prices - Nomination Fee (£/h),Tendered Prices -  Window Initiation Fee (£/window),BMUs  Only ,Maximum Part Load Point (MW),Minimum Part Load Point (MW),Minimum MEL (MW),Maximum SEL (MW),Primary Response (max.) @ 0.2Hz (MW),Primary Response (max.) @ 0.5Hz (MW),Primary Response (max.) @ 0.8Hz (MW),Secondary Response (max.) @ 0.2/0.2Hz (MW),Secondary Response (max.) @ 0.5/0.5Hz (MW),High Frequency Response (max.) @ 0.2Hz (MW),High Frequency Response (max.) @ 0.5Hz (MW),Are you adding volume as per detail change provision,Please state the accepted tender that you are stacking onto,Please state if this is an all or nothing bid.,Please indicate if this is a mutually exclusive tender ,Automatic Response Energy Deliverable by 10s (MW),Automatic Response Energy Deliverable by 30s (MW),Post code,Comments 
150.014,Accepted,NA,EQUIVALENCE ENERGY,IPSWB-1,DNO connection,Bio Fuel,01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1100,1500,4,1100,1500,4,1100,1500,4,75.07,,,,,,,,,,,,,,,,,,,,20,IP3 0,
150.015,Accepted,NA,EQUIVALENCE ENERGY,IPSWB-1,DNO connection,Bio Fuel,01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,75.08,,,,,,,,,,,,,,,,,,,,20,IP3 0,
150.016,Accepted,NA,REstore Flexpond UK Ltd,REST-1,DNO connection,Multiple Fuel Type,30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,44.5,,,No,,,,,2,5,5,2,5,2,5,,,A, ,,,Various,
150.017,Accepted,NA,REstore Flexpond UK Ltd,REST-1,DNO connection,Multiple Fuel Type,01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,62.5,,,No,,,,,2,5,5,2,5,2,5,,,B,,,,Various,
150.018,Accepted,NA,REstore Flexpond UK Ltd,REST-1,DNO connection,Multiple Fuel Type,01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,136.25,,,No,,,,,2,5,5,2,5,2,5,,,C,,,,Various,
150.019,Accepted,NA,Centrica Business Solutions Uk Optimisation UK Ltd,V__LCEND001,DNO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,8.9,,,Yes,,,,,0.4,1,1,0.4,1,0.4,1,,,A,,,,TR27,
150.02,Accepted,NA,Centrica Business Solutions Uk Optimisation UK Ltd,V__LCEND001,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,12.5,,,Yes,,,,,0.4,1,1,0.4,1,0.4,1,,,B,,,,TR27,
150.021,Accepted,NA,Centrica Business Solutions Uk Optimisation UK Ltd,V__LCEND001,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,27.25,,,Yes,,,,,0.4,1,1,0.4,1,0.4,1,,,C,,,,TR27,
150.022,Accepted,NA,Centrica Business Solutions Uk Optimisation UK Ltd,CBSO-2,DNO connection,DSF: Distributed generation (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,26.6,,,No,,,,,,,,,,,,,,A,,,7,BS2 8,
150.023,Accepted,NA,Centrica Business Solutions Uk Optimisation UK Ltd,CBSO-2,DNO connection,DSF: Distributed generation (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,26.6,,,No,,,,,,,,,,,,,,B,,,7,BS2 8,
150.024,Accepted,NA,Centrica Business Solutions Uk Optimisation UK Ltd,CBSO-2,DNO connection,DSF: Distributed generation (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,26.6,,,No,,,,,,,,,,,,,,C,,,7,BS2 8,
150.025,Accepted,NA,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,3.95,,,,,,,,,,,,,,,,,, ,,1,,
150.026,Accepted,NA,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,7.9,,,,,,,,,,,,,,,,,,,,2,,
150.027,Accepted,NA,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1900,2300,4,1900,2300,4,1900,2300,4,7.9,,,,,,,,,,,,,,,,,,,,2,,
150.028,Rejected,2,City Energy Management Services Ltd.,CMFH-2,DNO connection,DSF: Load response,01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1900,2300,4,1900,2300,4,1900,2300,4,4.95,,,,,,,,,,,,,,,,,,,,1,,
150.029,Accepted,NA,EDF Energy Customers Limited,EDFE-4,DNO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,49.74,,,,,,,,2.4,6,6,2.4,6,2.4,6,,,, ,,,MK45,
150.03,Accepted,NA,EDF Energy Customers Limited,EDFE-4,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,64.74,,,,,,,,2.4,6,6,2.4,6,2.4,6,,,,,,,MK45,
150.031,Accepted,NA,EDF Energy Customers Limited,EDFE-4,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,130.74,,,,,,,,2.4,6,6,2.4,6,2.4,6,,,,,,,MK45,
150.032,Accepted,NA,EDF Energy Customers Limited,EDFE-8,DNO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,187.8,,,,,,,,8,20,20,8,20,8,20,,,,,,,SY8 2,
150.033,Rejected,1.2,EDF Energy Customers Limited,EDFE-8,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,329.8,,,,,,,,8,20,20,8,20,8,20,,,,,,,SY8 2,
150.034,Accepted,NA,EDF Energy Customers Limited,EDFE-8,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,489.8,,,,,,,,8,20,20,8,20,8,20,,,,,,,SY8 2,
150.035,Rejected,1.2,EDF Energy Customers Limited,KEMB-1,TO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,415.36,,,YES,,,,,17.6,44,44,17.6,44,17.6,44,,,,,,,ME10,
150.036,Rejected,1.2,EDF Energy Customers Limited,KEMB-1,TO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,743.16,,,YES,,,,,17.6,44,44,17.6,44,17.6,44,,,,,,,ME10,
150.037,Accepted,NA,EDF Energy Customers Limited,KEMB-1,TO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,1095.16,,,YES,,,,,17.6,44,44,17.6,44,17.6,44,,,,,,,ME10 ,
150.038,Accepted,NA,EDF Energy Customers Limited,EDFE-2,DNO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,110.72,,,,,,,,3.2,8,8,3.2,8,3.2,8,,,,"150.011,150.12",,,DA1 5,
150.039,Rejected,4,EDF Energy Customers Limited,EDFE-2,DNO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,67.12,,,,,,,,3.2,8,8,3.2,8,3.2,8,,,,150.01,,,DA1 5,
150.04,Rejected,4,EDF Energy Customers Limited,EDFE-2,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,175.12,,,,,,,,3.2,8,8,3.2,8,3.2,8,,,,150.01,,,DA1 5,
150.041,Accepted,NA,EDF Energy Customers Limited,EDFE-6,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,98.56,,,,,,,,2.8,7,7,2.8,7,2.8,7,,,,"150.014,150.015",,,NG21,
150.042,Rejected,4,EDF Energy Customers Limited,EDFE-6,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,59.43,,,,,,,,2.8,7,7,2.8,7,2.8,7,,,,150.013,,,NG21 ,
150.043,Rejected,4,EDF Energy Customers Limited,EDFE-6,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,153.93,,,,,,,,2.8,7,7,2.8,7,2.8,7,,,,150.013,,,NG21,
150.044,Rejected,1.2,EDF Energy Customers Limited,AG-AEDF02,DNO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,465.01,,,YES,,,,,19.6,49,49,19.6,49,15.6,39,,,,,,,IP13,
150.045,Rejected,1.2,EDF Energy Customers Limited,AG-AEDF02,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,822.71,,,YES,,,,,19.6,49,49,19.6,49,15.6,39,,,,,,,IP13,
150.046,Rejected,1.2,EDF Energy Customers Limited,AG-AEDF02,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,1214.71,,,YES,,,,,19.6,49,49,19.6,49,15.6,39,,,,,,,IP13,
150.047,Accepted,NA,EDF Energy Customers Limited,AG -GEDF01 ,DNO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,187.8,,,YES,,,,,8,20,20,8,20,8,20,,,,,,,SK10,
150.048,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF01 ,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,329.8,,,YES,,,,,8,20,20,8,20,8,20,,,,,,,SK10,
150.049,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF01 ,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,689.8,,,YES,,,,,8,20,20,8,20,8,20,,,,,,,SK10,
150.05,Accepted,NA,EDF Energy Customers Limited,AG -GEDF02,DNO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,187.4,,,YES,,,,,8,20,20,8,20,8,20,,,,,,,BL9 5,
150.051,Accepted,NA,EDF Energy Customers Limited,AG -GEDF02,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,329.4,,,YES,,,,,8,20,20,8,20,8,20,,,,,,,BL9 5,
150.052,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF02,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,689.4,,,YES,,,,,8,20,20,8,20,8,20,,,,,,,BL9 5,
150.053,Rejected,1.2,EDF Energy Customers Limited,EDFE-10,DNO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,278.11,,,,,,,,11.6,29,29,11.6,29,8,28,,,,,,,SN5 8,
150.054,Rejected,1.2,EDF Energy Customers Limited,EDFE-10,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,492.71,,,,,,,,11.6,29,29,11.6,29,11.2,28,,,,,,,SN5 8,
150.055,Rejected,1.2,EDF Energy Customers Limited,EDFE-10,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,869.71,,,,,,,,11.6,29,29,11.6,29,11.2,28,,,,,,,SN5 8,
150.056,Accepted,NA,EDF Energy Customers Limited,WBURB-41 ,TO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,246.21,,,YES,,,,,11.6,29,29,11.6,29,11.6,29,,,,,,,DN22,
150.057,Accepted,NA,EDF Energy Customers Limited,WBURB-41 ,TO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,463.71,,,YES,,,,,11.6,29,29,11.6,29,11.6,29,,,,,,,DN22,
150.058,Accepted,NA,EDF Energy Customers Limited,WBURB-41 ,TO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,637.13,,,YES,,,,,11.6,29,29,11.6,29,11.6,29,,,,,,,DN22,
150.059,Accepted,NA,EDF Energy Customers Limited,WBURB-43 ,TO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,161.31,,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,,,,,DN22,
150.06,Accepted,NA,EDF Energy Customers Limited,WBURB-43 ,TO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,303.81,,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,,,,,DN22,
150.061,Accepted,NA,EDF Energy Customers Limited,WBURB-43 ,TO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,417.43,,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,,,,,DN22,
150.062,Accepted,NA,First Renewable Alpha Limited,TREGN-1,DNO connection,Diesel,30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,77,,,,,,,,,,,,,,,,,, ,,20,PL32,
150.063,Accepted,NA,First Renewable Alpha Limited,TREGN-1,DNO connection,Diesel,01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,77,,,,,,,,,,,,,,,,,,,,20,PL32,
150.064,Accepted,NA,First Renewable Alpha Limited,TREGN-1,DNO connection,Diesel,01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,77,,,,,,,,,,,,,,,,,,,,20,PL32,
150.065,Accepted,NA,Flexitricity Limited,AG-FLX00L,DNO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,36.76,0,,YES,,,,,1.6,4,4,1.6,4,1.6,4,,,, ,,,EX34 /EX31 ,
150.066,Accepted,NA,Flexitricity Limited,AG-FLX00L,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,49.72,0,,YES,,,,,1.6,4,4,1.6,4,1.6,4,,,,,,,EX34 /EX31 ,
150.067,Accepted,NA,Flexitricity Limited,AG-FLX00L,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,100.24,0,,YES,,,,,1.6,4,4,1.6,4,1.6,4,,,,,,,EX34 /EX31 ,
150.068,Rejected,1.2,Flexitricity Limited,AG-BFLX01,DNO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,68.39,0,,YES,,,,,2.8,7,7,2.8,7,2.8,7,,,,,,,NG32 ,
150.069,Accepted,NA,Flexitricity Limited,AG-BFLX01,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,94.29,0,,YES,,,,,2.8,7,7,2.8,7,2.8,7,,,,,,,NG32 ,
150.07,Accepted,NA,Flexitricity Limited,AG-BFLX01,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,175.35,0,,YES,,,,,2.8,7,7,2.8,7,2.8,7,,,,,,,NG32 ,
150.071,Rejected,1.2,Flexitricity Limited,AG-BFLX02,DNO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,99.7,0,,YES,,,,,4,10,10,4,10,4,10,,,,,,,DE12,
150.072,Accepted,NA,Flexitricity Limited,AG-BFLX02,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,138.6,0,,YES,,,,,4,10,10,4,10,4,10,,,,,,,DE12,
150.073,Accepted,NA,Flexitricity Limited,AG-BFLX02,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,289.9,0,,YES,,,,,4,10,10,4,10,4,10,,,,,,,DE12,
150.074,Rejected,1.2,Flexitricity Limited,AG-EFLX01,DNO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,189.24,0,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,,,,,HR1 4,
150.075,Accepted,NA,Flexitricity Limited,AG-EFLX01,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,263.15,0,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,,,,,HR1 4,
150.076,Rejected,1.2,Flexitricity Limited,AG-EFLX01,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,550.62,0,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,,,,,HR1 4,
150.077,Rejected,1.2,OSSPV001 Limited,E_ARNKB-2,DNO connection,DSF: Storage (for export),30/06/2022,31/07/2022,30.06.22 - 31.07.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,99.8,0,,YES,,,,,2,10,10,2,10,2,10,,,,,,,CM13,
150.078,Accepted,NA,OSSPV001 Limited,E_ARNKB-2,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,164.8,0,,YES,,,,,2,10,10,2,10,2,10,,,,,,,CM13,
150.079,Rejected,1.2,OSSPV001 Limited,E_ARNKB-2,DNO connection,DSF: Storage (for export),01/07/2022,31/07/2022,01.07.22 - 31.07.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,345,0,,YES,,,,,2,10,10,2,10,2,10,,,,,,,CM13,
