Tender Ref,Status,Rejection Codes,Company Name,"Tendered Unit 
(BMU/Unit ID)",TO connection  /  DNO connection,Generation Type,Start Date,End Date,"Tendered Period 
(dd.mm.yy - dd.mm.yy)",Applicable FFR Capability Data Table,Tendered Frames per Service Day - From (Mon-Fri),Tendered Frames per Service Day - To (Mon- Fri),Tendered Frames per Service Day - Duration (Mon-Fri),Tendered Frames per Service Day - From (Saturday),Tendered Frames per Service Day - To (Saturday),Tendered Frames per Service Day - Duration (Saturday),Tendered Frames per Service Day - From (Sunday/Bank Holidays),Tendered Frames per Service Day - To (Sunday/Bank Holidays),Tendered Frames per Service Day - Duration (Sunday/Bank Hol),Tendered Prices - Availability Fee (£/h),Tendered Prices - Nomination Fee (£/h),Tendered Prices -  Window Initiation Fee (£/window),BMUs  Only ,Maximum Part Load Point (MW),Minimum Part Load Point (MW),Minimum MEL (MW),Maximum SEL (MW),Primary Response (max.) @ 0.2Hz (MW),Primary Response (max.) @ 0.5Hz (MW),Primary Response (max.) @ 0.8Hz (MW),Secondary Response (max.) @ 0.2/0.2Hz (MW),Secondary Response (max.) @ 0.5/0.5Hz (MW),High Frequency Response (max.) @ 0.2Hz (MW),High Frequency Response (max.) @ 0.5Hz (MW),Are you adding volume as per detail change provision,Please state the accepted tender that you are stacking onto,Please state if this is an all or nothing bid.,Please indicate if this is a mutually exclusive tender ,Automatic Response Energy Deliverable by 10s (MW),Automatic Response Energy Deliverable by 30s (MW),Post code,Comments 
140.016,Accepted,NA,Social Energy Limited,SOC8-FFR,DNO connection,DSF: Storage (onsite),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,10.82,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,N/A,H for only 30min
140.017,Accepted,NA,Social Energy Limited,SOC9-FFR,DNO connection,DSF: Storage (onsite),31/08/2021,30/09/2021,31.08.21 - 30.09.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,11.76,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,N/A,H for only 30min
140.018,Accepted,NA,Social Energy Limited,SOC9-FFR,DNO connection,DSF: Storage (onsite),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,10.65,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,N/A,H for only 30min
140.019,Accepted,NA,Social Energy Limited,SOC10-FFR,DNO connection,DSF: Storage (onsite),31/08/2021,30/09/2021,31.08.21 - 30.09.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,11.98,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,N/A,H for only 30min
140.020,Accepted,NA,Social Energy Limited,SOC10-FFR,DNO connection,DSF: Storage (onsite),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,10.47,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,N/A,H for only 30min
140.021,Accepted,NA,Limejump Ltd,LJDYN-2,DNO connection,DSF: Storage (for export),31/08/2021,30/09/2021,31.08.21 - 30.09.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,149.37,,,,,,,,5.2,13,13,5.2,13,5.2,13,,,,,,,YO12,H for 30 minutes only
140.022,Accepted,NA,Limejump Ltd,LJDYN-2,DNO connection,DSF: Storage (for export),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,149.37,,,,,,,,5.2,13,13,5.2,13,5.2,13,,,, ,,,YO12,H for 30 minutes only
140.023,Accepted,NA,Limejump Ltd,LJDYN-2,DNO connection,DSF: Storage (for export),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,149.37,,,,,,,,5.2,13,13,5.2,13,5.2,13,,,,,,,YO12,H for 30 minutes only
140.024,Rejected,2,Limejump Energy Ltd,AG-HLIM04,TO connection,DSF: Storage (for export),31/08/2021,30/09/2021,31.08.21 - 30.09.21 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,950,,,,,,,,20,50,50,20,50,20,50,,,,,,,SN16,H for 30 minutes only
140.025,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,31/08/2021,30/09/2021,31.08.21 - 30.09.21 (1 months),As per FFR framework agreement ,2300,700,8,,,,,,,280.8,,,,,,,,11.2,28,28,11.2,28,6.4,16,,,A, ,,,N/A,
