Tender Ref,Status,Rejection Codes,Company Name,"Tendered Unit 
(BMU/Unit ID)",TO connection  /  DNO connection,Generation Type,Start Date,End Date,"Tendered Period 
(dd.mm.yy - dd.mm.yy)",Applicable FFR Capability Data Table,Tendered Frames per Service Day - From (Mon-Fri),Tendered Frames per Service Day - To (Mon- Fri),Tendered Frames per Service Day - Duration (Mon-Fri),Tendered Frames per Service Day - From (Saturday),Tendered Frames per Service Day - To (Saturday),Tendered Frames per Service Day - Duration (Saturday),Tendered Frames per Service Day - From (Sunday/Bank Holidays),Tendered Frames per Service Day - To (Sunday/Bank Holidays),Tendered Frames per Service Day - Duration (Sunday/Bank Hol),Tendered Prices - Availability Fee (£/h),Tendered Prices - Nomination Fee (£/h),Tendered Prices -  Window Initiation Fee (£/window),BMUs  Only ,Maximum Part Load Point (MW),Minimum Part Load Point (MW),Minimum MEL (MW),Maximum SEL (MW),Primary Response (max.) @ 0.2Hz (MW),Primary Response (max.) @ 0.5Hz (MW),Primary Response (max.) @ 0.8Hz (MW),Secondary Response (max.) @ 0.2/0.2Hz (MW),Secondary Response (max.) @ 0.5/0.5Hz (MW),High Frequency Response (max.) @ 0.2Hz (MW),High Frequency Response (max.) @ 0.5Hz (MW),Are you adding volume as per detail change provision,Please state the accepted tender that you are stacking onto,Please state if this is an all or nothing bid.,Please indicate if this is a mutually exclusive tender ,Automatic Response Energy Deliverable by 10s (MW),Automatic Response Energy Deliverable by 30s (MW),Post code,Comments 
151.026,Accepted,N/A,Centrica Business Solutions Uk Optimisation UK Ltd,CBSO-2,DNO connection,DSF: Distributed generation (for export),01/08/2022,31/08/2022,01.08.22 - 31.08.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,26.6,,,No,,,,,,,,,,,,,,C,,,7,BS2 8,
151.027,Accepted,N/A,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,31/07/2022,31/08/2022,31.07.22 - 31.08.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,3.95,,,,,,,,,,,,,,,,,, ,,1,,
151.028,Accepted,N/A,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,01/08/2022,31/08/2022,01.08.22 - 31.08.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,7.9,,,,,,,,,,,,,,,,,,,,2,,
151.029,Accepted,N/A,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,01/08/2022,31/08/2022,01.08.22 - 31.08.22 (1 months),As per FFR framework agreement ,1900,2300,4,1900,2300,4,1900,2300,4,7.9,,,,,,,,,,,,,,,,,,,,2,,
151.030,Accepted,N/A,City Energy Management Services Ltd.,CMFH-2,DNO connection,DSF: Load response,01/08/2022,31/08/2022,01.08.22 - 31.08.22 (1 months),As per FFR framework agreement ,1900,2300,4,1900,2300,4,1900,2300,4,3.99,,,,,,,,,,,,,,,,,,,,1,,
151.031,Rejected,1.2,EDF Energy Customers Limited,EDFE-4,DNO connection,DSF: Storage (for export),31/07/2022,31/08/2022,31.07.22 - 31.08.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,123,,,,,,,,2.4,6,6,2.4,6,2.4,6,,,, ,,,MK45,
151.032,Rejected,1.2,EDF Energy Customers Limited,EDFE-4,DNO connection,DSF: Storage (for export),01/08/2022,31/08/2022,01.08.22 - 31.08.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,159,,,,,,,,2.4,6,6,2.4,6,2.4,6,,,,,,,MK45,
151.033,Accepted,N/A,EDF Energy Customers Limited,EDFE-4,DNO connection,DSF: Storage (for export),01/08/2022,31/08/2022,01.08.22 - 31.08.22 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,175.02,,,,,,,,2.4,6,6,2.4,6,2.4,6,,,,,,,MK45,
151.034,Accepted,N/A,EDF Energy Customers Limited,EDFE-8,DNO connection,DSF: Storage (for export),31/07/2022,31/08/2022,31.07.22 - 31.08.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,225.8,,,,,,,,8,20,20,8,20,8,20,,,,,,,SY8 2,
151.035,Rejected,1.2,EDF Energy Customers Limited,EDFE-8,DNO connection,DSF: Storage (for export),01/08/2022,31/08/2022,01.08.22 - 31.08.22 (1 months),As per FFR framework agreement ,700,1900,12,700,1900,12,700,1900,12,600,,,,,,,,8,20,20,8,20,8,20,,,,,,,SY8 2,
