Tender Ref,Status,Rejection Codes,Company Name,"Tendered Unit 
(BMU/Unit ID)",TO connection  /  DNO connection,Generation Type,Start Date,End Date,"Tendered Period 
(dd.mm.yy - dd.mm.yy)",Applicable FFR Capability Data Table,Tendered Frames per Service Day - From (Mon-Fri),Tendered Frames per Service Day - To (Mon- Fri),Tendered Frames per Service Day - Duration (Mon-Fri),Tendered Frames per Service Day - From (Saturday),Tendered Frames per Service Day - To (Saturday),Tendered Frames per Service Day - Duration (Saturday),Tendered Frames per Service Day - From (Sunday/Bank Holidays),Tendered Frames per Service Day - To (Sunday/Bank Holidays),Tendered Frames per Service Day - Duration (Sunday/Bank Hol),Tendered Prices - Availability Fee (£/h),Tendered Prices - Nomination Fee (£/h),Tendered Prices -  Window Initiation Fee (£/window),BMUs  Only ,Maximum Part Load Point (MW),Minimum Part Load Point (MW),Minimum MEL (MW),Maximum SEL (MW),Primary Response (max.) @ 0.2Hz (MW),Primary Response (max.) @ 0.5Hz (MW),Primary Response (max.) @ 0.8Hz (MW),Secondary Response (max.) @ 0.2/0.2Hz (MW),Secondary Response (max.) @ 0.5/0.5Hz (MW),High Frequency Response (max.) @ 0.2Hz (MW),High Frequency Response (max.) @ 0.5Hz (MW),Are you adding volume as per detail change provision,Please state the accepted tender that you are stacking onto,Please state if this is an all or nothing bid.,Please indicate if this is a mutually exclusive tender ,Automatic Response Energy Deliverable by 10s (MW),Automatic Response Energy Deliverable by 30s (MW),Post code,Comments 
141.062,Accepted,NA,Social Energy Limited,SOC2-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,11.88,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.063,Accepted,NA,Social Energy Limited,SOC2-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,11.93,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.064,Accepted,NA,Social Energy Limited,SOC3-FFR,DNO connection,DSF: Storage (onsite),30/09/2021,31/10/2021,30.09.21 - 31.10.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,10.82,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.065,Accepted,NA,Social Energy Limited,SOC3-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,11.75,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.066,Accepted,NA,Social Energy Limited,SOC3-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,12.14,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.067,Accepted,NA,Social Energy Limited,SOC4-FFR,DNO connection,DSF: Storage (onsite),30/09/2021,31/10/2021,30.09.21 - 31.10.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,10.97,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.068,Accepted,NA,Social Energy Limited,SOC4-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,11.64,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.069,Accepted,NA,Social Energy Limited,SOC4-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,12.35,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.070,Accepted,NA,Social Energy Limited,SOC5-FFR,DNO connection,DSF: Storage (onsite),30/09/2021,31/10/2021,30.09.21 - 31.10.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,11.12,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.071,Accepted,NA,Social Energy Limited,SOC5-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,11.53,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.072,Accepted,NA,Social Energy Limited,SOC5-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,12.59,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.073,Accepted,NA,Social Energy Limited,SOC6-FFR,DNO connection,DSF: Storage (onsite),30/09/2021,31/10/2021,30.09.21 - 31.10.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,11.29,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.074,Accepted,NA,Social Energy Limited,SOC6-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,11.45,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.075,Accepted,NA,Social Energy Limited,SOC6-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,12.88,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.076,Accepted,NA,Social Energy Limited,SOC7-FFR,DNO connection,DSF: Storage (onsite),30/09/2021,31/10/2021,30.09.21 - 31.10.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,11.46,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.077,Accepted,NA,Social Energy Limited,SOC7-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,11.31,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.078,Rejected,2,Social Energy Limited,SOC7-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,13.23,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.079,Accepted,NA,Social Energy Limited,SOC8-FFR,DNO connection,DSF: Storage (onsite),30/09/2021,31/10/2021,30.09.21 - 31.10.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,11.63,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.080,Accepted,NA,Social Energy Limited,SOC8-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,11.22,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.081,Rejected,2,Social Energy Limited,SOC8-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,13.82,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.082,Accepted,NA,Social Energy Limited,SOC9-FFR,DNO connection,DSF: Storage (onsite),30/09/2021,31/10/2021,30.09.21 - 31.10.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,11.81,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.083,Accepted,NA,Social Energy Limited,SOC9-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,11.09,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.084,Rejected,2,Social Energy Limited,SOC9-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,14.23,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.085,Accepted,NA,Social Energy Limited,SOC10-FFR,DNO connection,DSF: Storage (onsite),30/09/2021,31/10/2021,30.09.21 - 31.10.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,11.98,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.086,Accepted,NA,Social Energy Limited,SOC10-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,10.98,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.087,Rejected,2,Social Energy Limited,SOC10-FFR,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,14.76,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
141.088,Rejected,2,Pelham Storage Limited,PLHM-1,DNO connection,DSF: Storage (for export),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,816,,,,,,,,19.2,48,48,19.2,48,19.2,48,,,, ,,,SG9,
141.089,Rejected,2,Statkraft Markets GmbH,AG-MSTK01,DNO Connection,DSF: Storage (for export),30/09/2021,31/10/2021,30.09.21 - 31.10.21 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,960,,,,,,,,19.2,48,48,19.2,48,19.2,48,,,, ,,,CM77 7QW,
141.090,Accepted,NA,Upside Energy ,UPEN-3,DNO connection,DSF: Storage (onsite),01/10/2021,31/10/2021,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,11.15,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,, ,,,EH48 2EH,
141.091,Accepted,NA,Upside Energy ,UPEN-3,DNO connection,DSF: Storage (onsite),44470,44500,01.10.21 - 31.10.21 (1 months),As per FFR framework agreement ,1900,300,8,1900,300,8,1900,300,8,11.25,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,EH48 2EH,
141.092,Accepted,NA,Upside Energy ,UPEN-2,DNO connection,DSF: Storage (onsite),44469,44500,30.09.21 - 31.10.21 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,10.5,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,NR12 0JE,
141.093,Rejected,2,BESS HoldCo 3 Ltd,DBESSH-33,DNO connection,Battery,44469,44500,30.09.21 - 31.10.21 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,160,,,,,,,,4,10,10,4,10,4,10,,,A,,,,BN44,
141.094,Accepted,NA,BESS HoldCo 1 Limited,DBESS-11,DNO connection,Battery,44469,44500,30.09.21 - 31.10.21 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,59.75,,,,,,,,2,5,5,2,5,2,5,,,B,,,,CV37,
