Tender Ref,Status,Rejection Codes,Company Name,"Tendered Unit 
(BMU/Unit ID)",TO connection  /  DNO connection,Generation Type,Start Date,End Date,"Tendered Period 
(dd.mm.yy - dd.mm.yy)",Applicable FFR Capability Data Table,Tendered Frames per Service Day - From (Mon-Fri),Tendered Frames per Service Day - To (Mon- Fri),Tendered Frames per Service Day - Duration (Mon-Fri),Tendered Frames per Service Day - From (Saturday),Tendered Frames per Service Day - To (Saturday),Tendered Frames per Service Day - Duration (Saturday),Tendered Frames per Service Day - From (Sunday/Bank Holidays),Tendered Frames per Service Day - To (Sunday/Bank Holidays),Tendered Frames per Service Day - Duration (Sunday/Bank Hol),Tendered Prices - Availability Fee (£/h),Tendered Prices - Nomination Fee (£/h),Tendered Prices -  Window Initiation Fee (£/window),BMUs  Only ,Maximum Part Load Point (MW),Minimum Part Load Point (MW),Minimum MEL (MW),Maximum SEL (MW),Primary Response (max.) @ 0.2Hz (MW),Primary Response (max.) @ 0.5Hz (MW),Primary Response (max.) @ 0.8Hz (MW),Secondary Response (max.) @ 0.2/0.2Hz (MW),Secondary Response (max.) @ 0.5/0.5Hz (MW),High Frequency Response (max.) @ 0.2Hz (MW),High Frequency Response (max.) @ 0.5Hz (MW),Are you adding volume as per detail change provision,Please state the accepted tender that you are stacking onto,Please state if this is an all or nothing bid.,Please indicate if this is a mutually exclusive tender ,Automatic Response Energy Deliverable by 10s (MW),Automatic Response Energy Deliverable by 30s (MW),Post code,Comments 
157.011,Accepted,NA,TYNEMOUTH BATTERY STORAGE LIMITED,FFSE01,DNO connection,Battery,01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,613.64,,,YES,,,,,9.2,23,9.2,9.2,23,9.2,23,H,,,,,,NE27,
157.012,Rejected,4,TYNEMOUTH BATTERY STORAGE LIMITED,FFSE01,DNO connection,Battery,31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,366.62,,,YES,,,,,9.2,23,9.2,9.2,23,9.2,23,I,Mutually exclusive with G and H,,,,,NE27,
157.013,Rejected,1.2,PORT OF TYNE ENERGY STORAGE LTD,POTES-1,DNO connection,Battery,31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,396,,,YES,,,,,13.2,33,13.2,13.2,33,13.2,33,J,,,,,,NE34,
157.014,Accepted,NA,PORT OF TYNE ENERGY STORAGE LTD,POTES-1,DNO connection,Battery,01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,874.83,,,YES,,,,,13.2,33,13.2,13.2,33,13.2,33,K,,,,,,NE34,
157.015,Rejected,4,PORT OF TYNE ENERGY STORAGE LTD,POTES-1,DNO connection,Battery,31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,522.72,,,YES,,,,,13.2,33,13.2,13.2,33,13.2,33,L,Mutually exclusive with J and K,,,,,NE34,
157.016,Accepted,NA,ATTUNE ENERGY,ERNES-1,DNO connection,Bio Fuel,31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,75.01,,,,,,,,,,,,,,,,,, ,,20,PL5,
157.017,Accepted,NA,FLEXIBLE GENERATION,CRMU-1,DNO connection,Bio Fuel,31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,75.02,,,,,,,,,,,,,,,,,,,,20,NP11,
157.018,Accepted,NA,PRECISE ENERGY ,STOWA-1,DNO connection,Bio Fuel,31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,75.03,,,,,,,,,,,,,,,,,,,,20,IP14,
157.019,Accepted,NA,VALENCE POWER,STOWB-1,DNO connection,Bio Fuel,31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,75.04,,,,,,,,,,,,,,,,,,,,20,IP14,
157.020,Rejected,1.2,BALANCE POWER,IPSWA-1,DNO connection,Bio Fuel,31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,75.05,,,,,,,,,,,,,,,,,,,,20,IP3,
157.021,Rejected,1.2,EQUIVALENCE ENERGY,IPSWB-1,DNO connection,Bio Fuel,31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,300,4,2300,300,4,2300,300,4,75.06,,,,,,,,,,,,,,,,,,,,20,IP3,
157.022,Accepted,NA,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,1100,12,2300,1100,12,2300,700,8,4.55,,,,,,,,,,,,,,,,,, ,,1,,
157.023,Accepted,NA,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1100,1500,4,1100,1500,4,1100,1500,4,12.45,,,,,,,,,,,,,,,,,,,,2,,
157.024,Accepted,NA,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1900,2300,4,1900,2300,4,1900,2300,4,12.45,,,,,,,,,,,,,,,,,,,,2,,
157.025,Rejected,1.2,EDF Energy Customers Limited,EDFE-4,DNO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,114.96,,,,,,,,2.4,6,6,2.4,6,2.4,6,,,A, ,,,MK45,
157.026,Rejected,1.2,EDF Energy Customers Limited,EDFE-4,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,95.8,,,,,,,,2,5,5,2,5,2,5,,,A,,,,MK45,
157.027,Accepted,NA,EDF Energy Customers Limited,EDFE-8,DNO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,296,,,,,,,,8,20,20,8,20,8,20,,,B,,,,SY8 2,
157.028,Accepted,NA,EDF Energy Customers Limited,EDFE-8,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,266.4,,,,,,,,7.2,18,18,7.2,18,7.2,18,,,B,,,,SY8 2,
157.029,Accepted,NA,EDF Energy Customers Limited,KEMB-1,TO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,710.5,,,YES,,,,,19.6,49,49,19.6,49,19.6,49,,,C,,,,ME10,
157.030,Accepted,NA,EDF Energy Customers Limited,KEMB-1,TO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,638,,,YES,,,,,17.6,44,44,17.6,44,17.6,44,,,C,,,,ME10,
157.031,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF01 ,DNO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,239,,,YES,,,,,8,20,20,8,20,8,20,,,,,,,SK10,
157.032,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF01 ,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,271,,,YES,,,,,8,20,20,8,20,8,20,,,,,,,SK10,
157.033,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF01,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,641,,,YES,,,,,8,20,20,8,20,8,20,,,,,,,SK10,
157.034,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF02,DNO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,345.2,,,YES,,,,,8,20,20,8,20,8,20,,,," 157.035, 157.036",,,BL9 5,
157.035,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF02,DNO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,210,,,YES,,,,,8,20,20,8,20,8,20,,,," 157.034,157.036",,,BL9 5,
157.036,Rejected,1.2,EDF Energy Customers Limited,AG -GEDF02,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,600,,,YES,,,,,8,20,20,8,20,8,20,,,," 157.034,157.035",,,BL9 5,
157.037,Rejected,1.2,EDF Energy Customers Limited,AG-HEDF01,DNO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,692.23,,,YES,,,,,11.6,29,29,11.6,29,11.2,28,,,D,,,,SN5 8,
157.038,Rejected,1.2,EDF Energy Customers Limited,AG-HEDF01,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,620.62,,,YES,,,,,10.4,26,26,10.4,26,10.4,26,,,D,,,,SN5,
157.039,Rejected,1.2,Zenobe Capenhurst Limited,PINFB-1,TO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,440.68,,,YES,,,,,9.2,23,23,9.2,23,9.2,23,,,E,,,,CH66,
157.040,Rejected,1.2,Zenobe Capenhurst Limited,PINFB-1,TO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,402.36,,,YES,,,,,8.4,21,21,8.4,21,8.4,21,,,E,,,,CH66,
157.041,Rejected,1.2,Zenobe Capenhurst Limited,PINFB-2,TO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,399.74,,,YES,,,,,9.2,23,23,9.2,23,9.2,23,,,F,,,,CH66,
157.042,Rejected,1.2,Zenobe Capenhurst Limited,PINFB-2,TO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,364.98,,,YES,,,,,8.4,21,21,8.4,21,8.4,21,,,F,,,,CH66,
157.043,Rejected,1.2,Zenobe Capenhurst Limited,PINFB-3,TO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,434.5,,,YES,,,,,10,25,25,10,25,10,25,,,G,,,,CH66,
157.044,Rejected,1.2,Zenobe Capenhurst Limited,PINFB-3,TO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,382.36,,,YES,,,,,8.8,22,22,8.8,22,8.8,22,,,G,,,,CH66,
157.045,Accepted,NA,Zenobe Capenhurst Limited,PINFB-4,TO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,369.25,,,YES,,,,,10,25,25,10,25,10,25,,,H,,,,CH66,
157.046,Accepted,NA,Zenobe Capenhurst Limited,PINFB-4,TO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,324.94,,,YES,,,,,8.8,22,22,8.8,22,8.8,22,,,H,,,,CH66,
157.047,Accepted,NA,First Renewable Alpha Limited,TREGN-1,DNO connection,Diesel,31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,75,,,,,,,,,,,,,,,,,, ,,20,PL32,
157.048,Accepted,NA,First Renewable Alpha Limited,TREGN-1,DNO connection,Diesel,01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,110,,,,,,,,,,,,,,,,,,,,20,PL32,
157.049,Accepted,NA,First Renewable Alpha Limited,TREGN-1,DNO connection,Diesel,01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,110,,,,,,,,,,,,,,,,,,,,20,PL32,
157.050,Rejected,1.2,Flexitricity Limited,AG-FLX00L,DNO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,43.32,,,YES,,,,,1.6,4,4,1.6,4,1.6,4,,,, ,,,EX34 /EX31,
157.051,Rejected,1.2,Flexitricity Limited,AG-FLX00L,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,47.04,,,YES,,,,,1.6,4,4,1.6,4,1.6,4,,,,,,,EX34 /EX31,
157.052,Rejected,1.2,Flexitricity Limited,AG-FLX00L,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,156.12,,,YES,,,,,1.6,4,4,1.6,4,1.6,4,,,,,,,EX34 /EX31,
157.053,Rejected,1.2,Flexitricity Limited,AG-BFLX01,DNO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,81.48,,,YES,,,,,2.8,7,7,2.8,7,2.8,7,,,,,,,NG32 ,
157.054,Rejected,1.2,Flexitricity Limited,AG-BFLX01,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,82.25,,,YES,,,,,2.8,7,7,2.8,7,2.8,7,,,,,,,NG32,
157.055,Rejected,1.2,Flexitricity Limited,AG-BFLX01,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,213.85,,,YES,,,,,2.8,7,7,2.8,7,2.8,7,,,,,,,NG32,
157.056,Rejected,1.2,Breach Farm Energy Storage Limited ,AG-BFLX02,DNO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,120,,,YES,,,,,4,10,10,4,10,4,10,,,,,,,DE12,
157.057,Rejected,1.2,Breach Farm Energy Storage Limited ,AG-BFLX02,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,135,,,YES,,,,,4,10,10,4,10,4,10,,,,,,,DE12,
157.058,Rejected,1.2,Breach Farm Energy Storage Limited ,AG-BFLX02,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,320,,,YES,,,,,4,10,10,4,10,4,10,,,,,,,DE12,
157.059,Rejected,1.2,Larport Energy Storage Limited ,AG-EFLX01,DNO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,204.25,,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,A,Cannot be accept with B,,,HR1 4,
157.060,Rejected,1.2,Larport Energy Storage Limited ,AG-EFLX01,DNO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,327.94,,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,B,Cannot be accepted with A or C,,,HR1 4,
157.061,Rejected,1.2,Larport Energy Storage Limited ,AG-EFLX01,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,574.75,,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,C,Cannot be accepted with B,,,HR1 4,
157.062,Rejected,1.2,OSSPV001 Limited,E_ARNKB-2,DNO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,104,,,YES,,,,,2,10,10,2,10,2,10,,,,,,,CM13,
157.063,Rejected,1.2,OSSPV001 Limited,E_ARNKB-2,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,114,,,YES,,,,,2,10,10,2,10,2,10,,,,,,,CM13,
157.064,Rejected,1.2,OSSPV001 Limited,E_ARNKB-2,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,299.3,,,YES,,,,,2,10,10,2,10,2,10,,,,,,,CM13,
157.065,Rejected,1.2,Flexitricity Limited,AG-MFLX02,DNO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,583.59,,,YES,,,,,19.96,49,49,19.96,49,19.96,49,,,,,,,S66 9,
157.066,Rejected,1.2,Flexitricity Limited,AG-MFLX02,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,588.98,,,YES,,,,,19.96,49,49,19.96,49,19.96,49,,,,,,,S66 9,
157.067,Rejected,1.2,Flexitricity Limited,AG-MFLX02,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,1445.5,,,YES,,,,,19.96,49,49,19.96,49,19.96,49,,,,,,,S66 9,
157.068,Rejected,1.2,Flexitricity Limited,AG-NFLX01,DNO connection,DSF: Storage (for export),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,151.52,,,YES,,,,,6.4,16,16,6.4,16,6.4,16,,,,,,,KY1 3,
157.069,Accepted,NA,Flexitricity Limited,AG-NFLX01,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,157.92,,,YES,,,,,6.4,16,16,6.4,16,6.4,16,,,,,,,KY1 3,
157.070,Accepted,NA,Flexitricity Limited,AG-NFLX01,DNO connection,DSF: Storage (for export),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,,,,1500,2300,8,1500,2300,8,240,,,YES,,,,,6.4,16,16,6.4,16,6.4,16,,,,,,,KY1 3,
157.071,Rejected,1.2,OSSPV001 Limited,UF_FLX02 ,DNO connection,DSF: Storage (onsite),31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,89.1,,,,,,,,3.6,9,9,3.6,9,3.6,9,,,,,,,RM18,
157.072,Rejected,1.2,OSSPV001 Limited,UF_FLX02 ,DNO connection,DSF: Storage (onsite),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,97.2,,,,,,,,3.6,9,9,3.6,9,3.6,9,,,,,,,RM18,
157.073,Rejected,1.2,OSSPV001 Limited,UF_FLX02 ,DNO connection,DSF: Storage (onsite),01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,267.75,,,,,,,,3.6,9,9,3.6,9,3.6,9,,,,,,,RM18,
157.074,Rejected,1.2,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,2300,700,8,,,,,,,302.4,,,,,,,,14.8,37,37,14.8,37,8.8,22,,,A, ,,,,
157.075,Rejected,1.2,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,700,1500,8,,,,,,,336,,,,,,,,14.8,37,37,14.8,37,8.8,22,,,B,,,,,
157.076,Rejected,1.2,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1500,1900,4,,,,,,,142.5,,,,,,,,2,5,5,2,5,2,5,,,C,,,,,
157.077,Rejected,1.2,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/02/2023,28/02/2023,01.02.23 - 28.02.23 (1 months),As per FFR framework agreement ,1900,2300,4,,,,,,,855,,,,,,,,13.6,34,34,13.6,34,8.8,22,,,C,,,,,
157.078,Rejected,1.2,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,31/01/2023,28/02/2023,31.01.23 - 28.02.23 (1 months),As per FFR framework agreement ,,,,2300,700,8,,,,220.5,,,,,,,,9.6,24,24,9.6,24,8.8,22,,,A,,,,,
