Tender Ref,Status,Rejection Codes,Company Name,"Tendered Unit 
(BMU/Unit ID)",TO connection  /  DNO connection,Generation Type,Start Date,End Date,"Tendered Period 
(dd.mm.yy - dd.mm.yy)",Applicable FFR Capability Data Table,Tendered Frames per Service Day - From (Mon-Fri),Tendered Frames per Service Day - To (Mon- Fri),Tendered Frames per Service Day - Duration (Mon-Fri),Tendered Frames per Service Day - From (Saturday),Tendered Frames per Service Day - To (Saturday),Tendered Frames per Service Day - Duration (Saturday),Tendered Frames per Service Day - From (Sunday/Bank Holidays),Tendered Frames per Service Day - To (Sunday/Bank Holidays),Tendered Frames per Service Day - Duration (Sunday/Bank Hol),Tendered Prices - Availability Fee (£/h),Tendered Prices - Nomination Fee (£/h),Tendered Prices -  Window Initiation Fee (£/window),BMUs  Only ,Maximum Part Load Point (MW),Minimum Part Load Point (MW),Minimum MEL (MW),Maximum SEL (MW),Primary Response (max.) @ 0.2Hz (MW),Primary Response (max.) @ 0.5Hz (MW),Primary Response (max.) @ 0.8Hz (MW),Secondary Response (max.) @ 0.2/0.2Hz (MW),Secondary Response (max.) @ 0.5/0.5Hz (MW),High Frequency Response (max.) @ 0.2Hz (MW),High Frequency Response (max.) @ 0.5Hz (MW),Are you adding volume as per detail change provision,Please state the accepted tender that you are stacking onto,Please state if this is an all or nothing bid.,Please indicate if this is a mutually exclusive tender ,Automatic Response Energy Deliverable by 10s (MW),Automatic Response Energy Deliverable by 30s (MW),Post code,Comments 
144.044,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/01/2022,31/01/2022,01.01.22 - 31.01.22 (1 months),As per FFR framework agreement ,1900,2300,4,,,,,,,800.4,,,,,,,,10.8,27,27,10.8,27,6,15,,,C,,,,,
144.045,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,31/12/2021,31/01/2022,31.12.21 - 31.01.22 (1 months),As per FFR framework agreement ,,,,2300,700,8,,,,204,,,,,,,,7.2,18,18,7.2,18,6,15,,,A,,,,,
144.046,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/01/2022,31/01/2022,01.01.22 - 31.01.22 (1 months),As per FFR framework agreement ,,,,700,1500,8,,,,127.5,,,,,,,,7.2,18,18,7.2,18,6,15,,,B,,,,,
144.047,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/01/2022,31/01/2022,01.01.22 - 31.01.22 (1 months),As per FFR framework agreement ,,,,1500,2300,8,,,,545.2,,,,,,,,6.4,16,16,6.4,16,6,15,,,C,,,,,
144.048,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,31/12/2021,31/01/2022,31.12.21 - 31.01.22 (1 months),As per FFR framework agreement ,,,,,,,2300,700,8,156,,,,,,,,5.2,13,13,5.2,13,5.2,13,,,A,,,,,
144.049,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/01/2022,31/01/2022,01.01.22 - 31.01.22 (1 months),As per FFR framework agreement ,,,,,,,700,1500,8,97.5,,,,,,,,5.2,13,13,5.2,13,5.2,13,,,B,,,,,
144.050,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/01/2022,31/01/2022,01.01.22 - 31.01.22 (1 months),As per FFR framework agreement ,,,,,,,1500,2300,8,522,,,,,,,,6.4,16,16,6.4,16,5.2,13,,,C,,,,,
144.051,Accepted,NA,GridBeyond Limited,ENDSR-1,DNO connection,DSF: Load response,31/12/2021,31/01/2022,31.12.21 - 31.01.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,19.5,,,,,,,,,,,,,,,,,,,,5,,
144.052,Accepted,NA,GridBeyond Limited,ENDSR-1,DNO connection,DSF: Load response,01/01/2022,31/01/2022,01.01.22 - 31.01.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,19.5,,,,,,,,,,,,,,,,,,,,5,,
144.053,Accepted,NA,GridBeyond Limited,ENDSR-1,DNO connection,DSF: Load response,01/01/2022,31/01/2022,01.01.22 - 31.01.22 (1 months),As per FFR framework agreement ,1500,1900,4,,,,,,,11.7,,,,,,,,,,,,,,,,,D,,,3,,
144.054,Accepted,NA,GridBeyond Limited,ENDSR-1,DNO connection,DSF: Load response,01/01/2022,31/01/2022,01.01.22 - 31.01.22 (1 months),As per FFR framework agreement ,1900,2300,4,1500,2300,8,1500,2300,8,19.5,,,,,,,,,,,,,,,,,D,,,5,,
144.055,Accepted,NA,GridBeyond Limited,ENDSR-2,DNO connection,DSF: Load response,31/12/2021,31/01/2022,31.12.21 - 31.01.22 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,19.5,,,,,,,,,,,,,,,,,,,,5,,
144.056,Accepted,NA,GridBeyond Limited,ENDSR-2,DNO connection,DSF: Load response,01/01/2022,31/01/2022,01.01.22 - 31.01.22 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,19.5,,,,,,,,,,,,,,,,,,,,5,,
