Tender Ref,Status,Rejection Codes,Company Name,"Tendered Unit 
(BMU/Unit ID)",TO connection  /  DNO connection,Generation Type,Start Date,End Date,"Tendered Period 
(dd.mm.yy - dd.mm.yy)",Applicable FFR Capability Data Table,Tendered Frames per Service Day - From (Mon-Fri),Tendered Frames per Service Day - To (Mon- Fri),Tendered Frames per Service Day - Duration (Mon-Fri),Tendered Frames per Service Day - From (Saturday),Tendered Frames per Service Day - To (Saturday),Tendered Frames per Service Day - Duration (Saturday),Tendered Frames per Service Day - From (Sunday/Bank Holidays),Tendered Frames per Service Day - To (Sunday/Bank Holidays),Tendered Frames per Service Day - Duration (Sunday/Bank Hol),Tendered Prices - Availability Fee (£/h),Tendered Prices - Nomination Fee (£/h),Tendered Prices -  Window Initiation Fee (£/window),BMUs  Only ,Maximum Part Load Point (MW),Minimum Part Load Point (MW),Minimum MEL (MW),Maximum SEL (MW),Primary Response (max.) @ 0.2Hz (MW),Primary Response (max.) @ 0.5Hz (MW),Primary Response (max.) @ 0.8Hz (MW),Secondary Response (max.) @ 0.2/0.2Hz (MW),Secondary Response (max.) @ 0.5/0.5Hz (MW),High Frequency Response (max.) @ 0.2Hz (MW),High Frequency Response (max.) @ 0.5Hz (MW),Are you adding volume as per detail change provision,Please state the accepted tender that you are stacking onto,Please state if this is an all or nothing bid.,Please indicate if this is a mutually exclusive tender ,Automatic Response Energy Deliverable by 10s (MW),Automatic Response Energy Deliverable by 30s (MW),Post code,Comments 
142.011,Accepted,NA,First Renewable Alpha Limited,TREGN-1,DNO connection,Diesel,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,70,,,,,,,,,,,,,,,,,,,,20,PL32,
142.012,Accepted,NA,Flexitricity Limited,AG-EFLX01,DNO connection,DSF: Storage (for export),31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,266,,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,, ,,,HR1 4,
142.013,Accepted,NA,Flexitricity Limited,AG-EFLX01,DNO connection,DSF: Storage (for export),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,294.31,,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,, ,,,HR1 4,
142.014,Accepted,NA,Flexitricity Limited,AG-EFLX01,DNO connection,DSF: Storage (for export),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,874.76,,,YES,,,,,7.6,19,19,7.6,19,7.6,19,,,, ,,,HR1 4,
142.015,Accepted,NA,Flexitricity Limited,AG-MFLX02,DNO connection,DSF: Storage (for export),31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,266.6,,,YES,,,,,9.96,20,20,9.96,20,9.96,20,,,,,,,S66 9,
142.016,Accepted,NA,Flexitricity Limited,AG-BFLX02,DNO connection,DSF: Storage (for export),31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,140,,,YES,,,,,4,10,10,4,10,4,10,,,,,,,DE12 ,
142.017,Accepted,NA,Flexitricity Limited,AG-BFLX02,DNO connection,DSF: Storage (for export),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,154.9,,,YES,,,,,4,10,10,4,10,4,10,,,,,,,DE12 ,
142.018,Accepted,NA,Flexitricity Limited,AG-BFLX02,DNO connection,DSF: Storage (for export),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,417.2,,,YES,,,,,4,10,10,4,10,4,10,,,,,,,DE12,
142.019,Accepted,NA,Flexitricity Limited,AG-BFLX01,DNO connection,DSF: Storage (for export),31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,90.44,,,YES,,,,,2.8,7,7,2.8,7,2.8,7,,,,,,,NG32 ,
142.020,Accepted,NA,Flexitricity Limited,AG-BFLX01,DNO connection,DSF: Storage (for export),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,100.87,,,YES,,,,,2.8,7,7,2.8,7,2.8,7,,,,,,,NG32 ,
142.021,Accepted,NA,Flexitricity Limited,AG-BFLX01,DNO connection,DSF: Storage (for export),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,287.35,,,YES,,,,,2.8,7,7,2.8,7,2.8,7,,,,,,,NG32 ,
142.022,Accepted,NA,Flexitricity Limited,AG-FLX00L,DNO connection,DSF: Storage (for export),31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,45.8,,,YES,,,,,1.6,4,4,1.6,4,1.6,4,,,,,,,EX34 /EX31 ,
142.023,Accepted,NA,Flexitricity Limited,AG-FLX00L,DNO connection,DSF: Storage (for export),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,46.48,,,YES,,,,,1.6,4,4,1.6,4,1.6,4,,,,,,,EX34 /EX31 ,
142.024,Rejected,2.0,Flexitricity Limited,AG-FLX00L,DNO connection,DSF: Storage (for export),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,196.92,,,YES,,,,,1.6,4,4,1.6,4,1.6,4,,,,,,,EX34 /EX31,
142.025,Accepted,NA,Flexitricity Limited,AG-NFLX01,DNO connection,DSF: Storage (for export),31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,91.52,,,YES,,,,,3.2,8,8,3.2,8,3.2,8,,,,,,,KY1 3,
142.026,Accepted,NA,Flexitricity Limited,AG-NFLX01,DNO connection,DSF: Storage (for export),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,100.8,,,YES,,,,,3.2,8,8,3.2,8,3.2,8,,,,,,,KY1 3,
142.027,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,700,8,,,,,,,280.8,,,,,,,,11.2,28,28,11.2,28,6.4,16,,,A, ,,,N/A,
142.028,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,700,1500,8,,,,,,,280.8,,,,,,,,11.2,28,28,11.2,28,6.4,16,,,B,,,,N/A,
142.029,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1900,2300,4,,,,,,,269.1,,,,,,,,10.8,27,27,10.8,27,6,15,,,C,,,,N/A,
142.030,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,,,,2300,700,8,,,,206.7,,,,,,,,7.6,19,19,7.6,19,6,15,,,A,,,,N/A,
142.031,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,,,,700,1500,8,,,,191.1,,,,,,,,6.8,17,17,6.8,17,6,15,,,B,,,,N/A,
142.032,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,,,,1500,2300,8,,,,175.5,,,,,,,,6,15,15,6,15,6,15,,,C,,,,N/A,
142.033,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,,,,,,,2300,700,8,159.9,,,,,,,,5.6,14,14,5.6,14,5.2,13,,,A,,,,N/A,
142.034,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,,,,,,,700,1500,8,152.1,,,,,,,,5.2,13,13,5.2,13,5.2,13,,,B,,,,N/A,
142.035,Accepted,NA,GridBeyond Limited,GBND-2,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,,,,,,,1500,2300,8,167.7,,,,,,,,6,15,15,6,15,5.2,13,,,C,,,,N/A,
142.036,Accepted,NA,GridBeyond Limited,ENDSR-1,DNO connection,DSF: Load response,31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,9.95,,,,,,,,,,,,,,,,,,,,5,N/A,
142.037,Accepted,NA,GridBeyond Limited,ENDSR-1,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,13.5,,,,,,,,,,,,,,,,,,,,5,N/A,
142.038,Accepted,NA,GridBeyond Limited,ENDSR-1,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1500,1900,4,,,,,,,10.8,,,,,,,,,,,,,,,,,D,,,4,N/A,
142.039,Accepted,NA,GridBeyond Limited,ENDSR-1,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1900,2300,4,1500,2300,8,1500,2300,8,13.5,,,,,,,,,,,,,,,,,D,,,5,N/A,
142.040,Accepted,NA,GridBeyond Limited,ENDSR-2,DNO connection,DSF: Load response,31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,9.95,,,,,,,,,,,,,,,,,,,,5,N/A,
142.041,Accepted,NA,GridBeyond Limited,ENDSR-2,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,16,,,,,,,,,,,,,,,,,,,,5,N/A,
142.042,Accepted,NA,GridBeyond Limited,ENDSR-2,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1500,1900,4,,,,,,,9.6,,,,,,,,,,,,,,,,,E,,,3,N/A,
142.043,Accepted,NA,GridBeyond Limited,ENDSR-2,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1900,2300,4,1500,2300,8,1500,2300,8,16,,,,,,,,,,,,,,,,,E,,,5,N/A,
142.044,Accepted,NA,GridBeyond Limited,ENDSR-4,DNO connection,DSF: Load response,31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,17.94,,,,,,,,,,,,,,,,,,,,6,N/A,
142.045,Accepted,NA,GridBeyond Limited,ENDSR-4,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,21,,,,,,,,,,,,,,,,,,,,6,N/A,
142.046,Accepted,NA,GridBeyond Limited,ENDSR-4,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,21,,,,,,,,,,,,,,,,,,,,6,N/A,
142.047,Accepted,NA,GridBeyond Limited,ENDSR-3,DNO connection,DSF: Load response,31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,14.95,,,,,,,,,,,,,,,,,,,,5,N/A,
142.048,Accepted,NA,GridBeyond Limited,ENDSR-3,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,22.8,,,,,,,,,,,,,,,,,,,,6,N/A,
142.049,Accepted,NA,GridBeyond Limited,ENDSR-3,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1500,1900,4,,,,,,,11.4,,,,,,,,,,,,,,,,,F,,,3,N/A,
142.050,Accepted,NA,GridBeyond Limited,ENDSR-3,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1900,2300,4,1500,2300,8,1500,2300,8,19,,,,,,,,,,,,,,,,,F,,,5,N/A,
142.051,Accepted,NA,GridBeyond Limited,ENDSR-7,DNO connection,DSF: Load response,31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,51.74,,,,,,,,,,,,,,,,,,,,13,N/A,
142.052,Accepted,NA,GridBeyond Limited,ENDSR-7,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,51.74,,,,,,,,,,,,,,,,,,,,13,N/A,
142.053,Accepted,NA,GridBeyond Limited,ENDSR-7,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1900,2300,4,1500,2300,8,1500,2300,8,51.74,,,,,,,,,,,,,,,,,,,,13,N/A,
142.054,Accepted,NA,Kiwi Power Ltd,KIWIE-5,DNO connection,DSF: Storage (onsite),31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,44,,,,,,,,1.6,4,4,1.6,4,1.6,4,,,, ,,,TS13,
142.055,Accepted,NA,Kiwi Power Ltd,KIWIS-1,DNO connection,Multiple Fuel Type,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,36,,,,,,,,,,,,,,,,,,,,15,"S33,
ST10 ",
142.056,Accepted,NA,Kiwi Power Ltd,KIWIS-1,DNO connection,Multiple Fuel Type,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,24,,,,,,,,,,,,,,,,,,,,15,"S33,
ST10 ",
142.057,Accepted,NA,Limejump Ltd,LJDYN-2,DNO connection,DSF: Storage (for export),31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,145.68,,,,,,,,4.8,12,12,4.8,12,4.8,12,,,, ,,,YO12,H for 30 minutes only
142.058,Accepted,NA,Limejump Ltd,LJDYN-2,DNO connection,DSF: Storage (for export),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,146.64,,,,,,,,4.8,12,12,4.8,12,4.8,12,,,,,,,YO12,H for 30 minutes only
142.059,Accepted,NA,Limejump Ltd,LJDYN-2,DNO connection,DSF: Storage (for export),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,209.16,,,,,,,,4.8,12,12,4.8,12,4.8,12,,,,,,,YO12,H for 30 minutes only
142.060,Accepted,NA,Open Energi Limited,OPEN-1,DNO connection,DSF: Load response,31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,22.8,,,,,,,,0.8,2,2,0.8,2,0.8,2,,,A,,,,Aggregated,
142.061,Accepted,NA,Open Energi Limited,OPEN-1,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,22.8,,,,,,,,0.8,2,2,0.8,2,0.8,2,,,B,,,,Aggregated,
142.062,Accepted,NA,Open Energi Limited,OPEN-1,DNO connection,DSF: Load response,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1900,2300,4,1500,2300,8,1500,2300,8,34,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,C,,,,Aggregated,
142.063,Accepted,NA,Erova Energy,V__BEROV001,DNO connection,Battery,31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement ,2300,700,8,2300,700,8,2300,700,8,107.55,,,,,,,,3.6,9,9,3.6,9,2.8,7,,,D,,,,LE65,
142.064,Accepted,NA,Erova Energy,V__BEROV001,DNO connection,Battery,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,700,1500,8,700,2300,16,700,2300,16,107.55,,,,,,,,3.6,9,9,3.6,9,2.8,7,,,E,,,,LE65,
142.065,Accepted,NA,Erova Energy,V__BEROV001,DNO connection,Battery,01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement ,1900,2300,4,,,,,,,152.55,,,,,,,,3.6,9,9,3.6,9,2.8,7,,,F,,,,LE65,
142.066,Accepted,NA,Social Energy Limited,SOC1-FFR,DNO connection,DSF: Storage (onsite),31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement,2300,700,8,2300,700,8,2300,700,8,11.49,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,, ,,,,H for only 30min
142.067,Accepted,NA,Social Energy Limited,SOC1-FFR,DNO connection,DSF: Storage (onsite),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement,700,1500,8,700,1500,8,700,1500,8,12.02,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
142.068,Accepted,NA,Social Energy Limited,SOC1-FFR,DNO connection,DSF: Storage (onsite),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement,1500,2300,8,1500,2300,8,1500,2300,8,12.41,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
142.069,Accepted,NA,Social Energy Limited,SOC2-FFR,DNO connection,DSF: Storage (onsite),31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement,2300,700,8,2300,700,8,2300,700,8,11.54,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
142.070,Accepted,NA,Social Energy Limited,SOC2-FFR,DNO connection,DSF: Storage (onsite),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement,700,1500,8,700,1500,8,700,1500,8,11.97,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
142.071,Accepted,NA,Social Energy Limited,SOC2-FFR,DNO connection,DSF: Storage (onsite),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement,1500,2300,8,1500,2300,8,1500,2300,8,12.51,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
142.072,Accepted,NA,Social Energy Limited,SOC3-FFR,DNO connection,DSF: Storage (onsite),31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement,2300,700,8,2300,700,8,2300,700,8,11.61,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
142.073,Accepted,NA,Social Energy Limited,SOC3-FFR,DNO connection,DSF: Storage (onsite),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement,700,1500,8,700,1500,8,700,1500,8,11.92,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
142.074,Accepted,NA,Social Energy Limited,SOC3-FFR,DNO connection,DSF: Storage (onsite),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement,1500,2300,8,1500,2300,8,1500,2300,8,12.63,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
142.075,Accepted,NA,Social Energy Limited,SOC4-FFR,DNO connection,DSF: Storage (onsite),31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement,2300,700,8,2300,700,8,2300,700,8,11.68,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
142.076,Accepted,NA,Social Energy Limited,SOC4-FFR,DNO connection,DSF: Storage (onsite),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement,700,1500,8,700,1500,8,700,1500,8,11.86,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
142.077,Accepted,NA,Social Energy Limited,SOC4-FFR,DNO connection,DSF: Storage (onsite),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement,1500,2300,8,1500,2300,8,1500,2300,8,12.68,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
142.078,Accepted,NA,Social Energy Limited,SOC5-FFR,DNO connection,DSF: Storage (onsite),31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement,2300,700,8,2300,700,8,2300,700,8,11.73,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
142.079,Accepted,NA,Social Energy Limited,SOC5-FFR,DNO connection,DSF: Storage (onsite),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement,700,1500,8,700,1500,8,700,1500,8,11.81,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
142.080,Accepted,NA,Social Energy Limited,SOC5-FFR,DNO connection,DSF: Storage (onsite),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement,1500,2300,8,1500,2300,8,1500,2300,8,12.75,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
142.081,Accepted,NA,Social Energy Limited,SOC6-FFR,DNO connection,DSF: Storage (onsite),31/10/2021,30/11/2021,31.10.21 - 30.11.21 (1 months),As per FFR framework agreement,2300,700,8,2300,700,8,2300,700,8,11.79,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
142.082,Accepted,NA,Social Energy Limited,SOC6-FFR,DNO connection,DSF: Storage (onsite),01/11/2021,30/11/2021,01.11.21 - 30.11.21 (1 months),As per FFR framework agreement,700,1500,8,700,1500,8,700,1500,8,11.77,,,,,,,,0.4,1,1,0.4,1,0.4,1,,,,,,,,H for only 30min
