delivery_start,cleared_volume_dcl,clearing_price_dcl,cleared_volume_dch,clearing_price_dch
2021-09-16 03:00:00,467.0,17.0,0.0,0.0
2021-09-16 03:30:00,467.0,17.0,0.0,0.0
2021-09-16 04:00:00,467.0,17.0,0.0,0.0
2021-09-16 04:30:00,467.0,17.0,0.0,0.0
2021-09-16 05:00:00,467.0,17.0,0.0,0.0
2021-09-16 05:30:00,467.0,17.0,0.0,0.0
2021-09-16 06:00:00,467.0,17.0,0.0,0.0
2021-09-16 06:30:00,467.0,17.0,0.0,0.0
2021-09-16 07:00:00,374.0,17.0,0.0,0.0
2021-09-16 07:30:00,374.0,17.0,0.0,0.0
2021-09-16 08:00:00,374.0,17.0,0.0,0.0
2021-09-16 08:30:00,374.0,17.0,0.0,0.0
2021-09-16 09:00:00,374.0,17.0,0.0,0.0
2021-09-16 09:30:00,374.0,17.0,0.0,0.0
2021-09-16 10:00:00,374.0,17.0,0.0,0.0
2021-09-16 10:30:00,374.0,17.0,0.0,0.0
2021-09-16 11:00:00,380.0,17.0,0.0,0.0
2021-09-16 11:30:00,380.0,17.0,0.0,0.0
2021-09-16 12:00:00,380.0,17.0,0.0,0.0
2021-09-16 12:30:00,380.0,17.0,0.0,0.0
2021-09-16 13:00:00,380.0,17.0,0.0,0.0
2021-09-16 13:30:00,380.0,17.0,0.0,0.0
2021-09-16 14:00:00,380.0,17.0,0.0,0.0
2021-09-16 14:30:00,380.0,17.0,0.0,0.0
2021-09-16 15:00:00,262.0,17.0,0.0,0.0
2021-09-16 15:30:00,262.0,17.0,0.0,0.0
2021-09-16 16:00:00,262.0,17.0,0.0,0.0
2021-09-16 16:30:00,262.0,17.0,0.0,0.0
2021-09-16 17:00:00,262.0,17.0,0.0,0.0
2021-09-16 17:30:00,262.0,17.0,0.0,0.0
2021-09-16 18:00:00,262.0,17.0,0.0,0.0
2021-09-16 18:30:00,262.0,17.0,0.0,0.0
2021-09-16 19:00:00,218.0,17.0,0.0,0.0
2021-09-16 19:30:00,218.0,17.0,0.0,0.0
2021-09-16 20:00:00,218.0,17.0,0.0,0.0
2021-09-16 20:30:00,218.0,17.0,0.0,0.0
2021-09-16 21:00:00,218.0,17.0,0.0,0.0
2021-09-16 21:30:00,218.0,17.0,0.0,0.0
2021-09-16 22:00:00,218.0,17.0,0.0,0.0
2021-09-16 22:30:00,218.0,17.0,0.0,0.0
2021-09-16 23:00:00,726.0,17.0,0.0,0.0
2021-09-16 23:30:00,726.0,17.0,0.0,0.0
2021-09-17 00:00:00,726.0,17.0,0.0,0.0
2021-09-17 00:30:00,726.0,17.0,0.0,0.0
2021-09-17 01:00:00,726.0,17.0,0.0,0.0
2021-09-17 01:30:00,726.0,17.0,0.0,0.0
2021-09-17 02:00:00,726.0,17.0,0.0,0.0
2021-09-17 02:30:00,726.0,17.0,0.0,0.0
2021-09-17 03:00:00,677.0,17.0,0.0,0.0
2021-09-17 03:30:00,677.0,17.0,0.0,0.0
2021-09-17 04:00:00,677.0,17.0,0.0,0.0
2021-09-17 04:30:00,677.0,17.0,0.0,0.0
2021-09-17 05:00:00,677.0,17.0,0.0,0.0
2021-09-17 05:30:00,677.0,17.0,0.0,0.0
2021-09-17 06:00:00,677.0,17.0,0.0,0.0
2021-09-17 06:30:00,677.0,17.0,0.0,0.0
2021-09-17 07:00:00,675.0,17.0,0.0,0.0
2021-09-17 07:30:00,675.0,17.0,0.0,0.0
2021-09-17 08:00:00,675.0,17.0,0.0,0.0
2021-09-17 08:30:00,675.0,17.0,0.0,0.0
2021-09-17 09:00:00,675.0,17.0,0.0,0.0
2021-09-17 09:30:00,675.0,17.0,0.0,0.0
2021-09-17 10:00:00,675.0,17.0,0.0,0.0
2021-09-17 10:30:00,675.0,17.0,0.0,0.0
2021-09-17 11:00:00,677.0,17.0,0.0,0.0
2021-09-17 11:30:00,677.0,17.0,0.0,0.0
2021-09-17 12:00:00,677.0,17.0,0.0,0.0
2021-09-17 12:30:00,677.0,17.0,0.0,0.0
2021-09-17 13:00:00,677.0,17.0,0.0,0.0
2021-09-17 13:30:00,677.0,17.0,0.0,0.0
2021-09-17 14:00:00,677.0,17.0,0.0,0.0
2021-09-17 14:30:00,677.0,17.0,0.0,0.0
2021-09-17 15:00:00,545.0,17.0,0.0,0.0
2021-09-17 15:30:00,545.0,17.0,0.0,0.0
2021-09-17 16:00:00,545.0,17.0,0.0,0.0
2021-09-17 16:30:00,545.0,17.0,0.0,0.0
2021-09-17 17:00:00,545.0,17.0,0.0,0.0
2021-09-17 17:30:00,545.0,17.0,0.0,0.0
2021-09-17 18:00:00,545.0,17.0,0.0,0.0
2021-09-17 18:30:00,545.0,17.0,0.0,0.0
2021-09-17 19:00:00,501.0,17.0,0.0,0.0
2021-09-17 19:30:00,501.0,17.0,0.0,0.0
2021-09-17 20:00:00,501.0,17.0,0.0,0.0
2021-09-17 20:30:00,501.0,17.0,0.0,0.0
2021-09-17 21:00:00,501.0,17.0,0.0,0.0
2021-09-17 21:30:00,501.0,17.0,0.0,0.0
2021-09-17 22:00:00,501.0,17.0,0.0,0.0
2021-09-17 22:30:00,501.0,17.0,0.0,0.0
2021-09-17 23:00:00,822.0,17.0,0.0,0.0
2021-09-17 23:30:00,822.0,17.0,0.0,0.0
2021-09-18 00:00:00,822.0,17.0,0.0,0.0
2021-09-18 00:30:00,822.0,17.0,0.0,0.0
2021-09-18 01:00:00,822.0,17.0,0.0,0.0
2021-09-18 01:30:00,822.0,17.0,0.0,0.0
2021-09-18 02:00:00,822.0,17.0,0.0,0.0
2021-09-18 02:30:00,822.0,17.0,0.0,0.0
2021-09-18 03:00:00,822.0,17.0,0.0,0.0
2021-09-18 03:30:00,822.0,17.0,0.0,0.0
2021-09-18 04:00:00,822.0,17.0,0.0,0.0
2021-09-18 04:30:00,822.0,17.0,0.0,0.0
2021-09-18 05:00:00,822.0,17.0,0.0,0.0
2021-09-18 05:30:00,822.0,17.0,0.0,0.0
2021-09-18 06:00:00,822.0,17.0,0.0,0.0
2021-09-18 06:30:00,822.0,17.0,0.0,0.0
2021-09-18 07:00:00,817.0,17.0,0.0,0.0
2021-09-18 07:30:00,817.0,17.0,0.0,0.0
2021-09-18 08:00:00,817.0,17.0,0.0,0.0
2021-09-18 08:30:00,817.0,17.0,0.0,0.0
2021-09-18 09:00:00,817.0,17.0,0.0,0.0
2021-09-18 09:30:00,817.0,17.0,0.0,0.0
2021-09-18 10:00:00,817.0,17.0,0.0,0.0
2021-09-18 10:30:00,817.0,17.0,0.0,0.0
2021-09-18 11:00:00,822.0,17.0,0.0,0.0
2021-09-18 11:30:00,822.0,17.0,0.0,0.0
2021-09-18 12:00:00,822.0,17.0,0.0,0.0
2021-09-18 12:30:00,822.0,17.0,0.0,0.0
2021-09-18 13:00:00,822.0,17.0,0.0,0.0
2021-09-18 13:30:00,822.0,17.0,0.0,0.0
2021-09-18 14:00:00,822.0,17.0,0.0,0.0
2021-09-18 14:30:00,822.0,17.0,0.0,0.0
2021-09-18 15:00:00,781.0,17.0,0.0,0.0
2021-09-18 15:30:00,781.0,17.0,0.0,0.0
2021-09-18 16:00:00,781.0,17.0,0.0,0.0
2021-09-18 16:30:00,781.0,17.0,0.0,0.0
2021-09-18 17:00:00,781.0,17.0,0.0,0.0
2021-09-18 17:30:00,781.0,17.0,0.0,0.0
2021-09-18 18:00:00,781.0,17.0,0.0,0.0
2021-09-18 18:30:00,781.0,17.0,0.0,0.0
2021-09-18 19:00:00,730.0,17.0,0.0,0.0
2021-09-18 19:30:00,730.0,17.0,0.0,0.0
2021-09-18 20:00:00,730.0,17.0,0.0,0.0
2021-09-18 20:30:00,730.0,17.0,0.0,0.0
2021-09-18 21:00:00,730.0,17.0,0.0,0.0
2021-09-18 21:30:00,730.0,17.0,0.0,0.0
2021-09-18 22:00:00,730.0,17.0,0.0,0.0
2021-09-18 22:30:00,730.0,17.0,0.0,0.0
2021-09-18 23:00:00,765.0,17.0,0.0,0.0
2021-09-18 23:30:00,765.0,17.0,0.0,0.0
2021-09-19 00:00:00,765.0,17.0,0.0,0.0
2021-09-19 00:30:00,765.0,17.0,0.0,0.0
2021-09-19 01:00:00,765.0,17.0,0.0,0.0
2021-09-19 01:30:00,765.0,17.0,0.0,0.0
2021-09-19 02:00:00,765.0,17.0,0.0,0.0
2021-09-19 02:30:00,765.0,17.0,0.0,0.0
2021-09-19 03:00:00,766.0,17.0,0.0,0.0
2021-09-19 03:30:00,766.0,17.0,0.0,0.0
2021-09-19 04:00:00,766.0,17.0,0.0,0.0
2021-09-19 04:30:00,766.0,17.0,0.0,0.0
2021-09-19 05:00:00,766.0,17.0,0.0,0.0
2021-09-19 05:30:00,766.0,17.0,0.0,0.0
2021-09-19 06:00:00,766.0,17.0,0.0,0.0
2021-09-19 06:30:00,766.0,17.0,0.0,0.0
2021-09-19 07:00:00,815.0,17.0,0.0,0.0
2021-09-19 07:30:00,815.0,17.0,0.0,0.0
2021-09-19 08:00:00,815.0,17.0,0.0,0.0
2021-09-19 08:30:00,815.0,17.0,0.0,0.0
2021-09-19 09:00:00,815.0,17.0,0.0,0.0
2021-09-19 09:30:00,815.0,17.0,0.0,0.0
2021-09-19 10:00:00,815.0,17.0,0.0,0.0
2021-09-19 10:30:00,815.0,17.0,0.0,0.0
2021-09-19 11:00:00,811.0,17.0,0.0,0.0
2021-09-19 11:30:00,811.0,17.0,0.0,0.0
2021-09-19 12:00:00,811.0,17.0,0.0,0.0
2021-09-19 12:30:00,811.0,17.0,0.0,0.0
2021-09-19 13:00:00,811.0,17.0,0.0,0.0
2021-09-19 13:30:00,811.0,17.0,0.0,0.0
2021-09-19 14:00:00,811.0,17.0,0.0,0.0
2021-09-19 14:30:00,811.0,17.0,0.0,0.0
2021-09-19 15:00:00,716.0,17.0,0.0,0.0
2021-09-19 15:30:00,716.0,17.0,0.0,0.0
2021-09-19 16:00:00,716.0,17.0,0.0,0.0
2021-09-19 16:30:00,716.0,17.0,0.0,0.0
2021-09-19 17:00:00,716.0,17.0,0.0,0.0
2021-09-19 17:30:00,716.0,17.0,0.0,0.0
2021-09-19 18:00:00,716.0,17.0,0.0,0.0
2021-09-19 18:30:00,716.0,17.0,0.0,0.0
2021-09-19 19:00:00,672.0,17.0,0.0,0.0
2021-09-19 19:30:00,672.0,17.0,0.0,0.0
2021-09-19 20:00:00,672.0,17.0,0.0,0.0
2021-09-19 20:30:00,672.0,17.0,0.0,0.0
2021-09-19 21:00:00,672.0,17.0,0.0,0.0
2021-09-19 21:30:00,672.0,17.0,0.0,0.0
2021-09-19 22:00:00,672.0,17.0,0.0,0.0
2021-09-19 22:30:00,672.0,17.0,0.0,0.0
2021-09-19 23:00:00,719.0,17.0,0.0,0.0
2021-09-19 23:30:00,719.0,17.0,0.0,0.0
2021-09-20 00:00:00,719.0,17.0,0.0,0.0
2021-09-20 00:30:00,719.0,17.0,0.0,0.0
2021-09-20 01:00:00,719.0,17.0,0.0,0.0
2021-09-20 01:30:00,719.0,17.0,0.0,0.0
2021-09-20 02:00:00,719.0,17.0,0.0,0.0
2021-09-20 02:30:00,719.0,17.0,0.0,0.0
2021-09-20 03:00:00,719.0,17.0,0.0,0.0
2021-09-20 03:30:00,719.0,17.0,0.0,0.0
2021-09-20 04:00:00,719.0,17.0,0.0,0.0
2021-09-20 04:30:00,719.0,17.0,0.0,0.0
2021-09-20 05:00:00,719.0,17.0,0.0,0.0
2021-09-20 05:30:00,719.0,17.0,0.0,0.0
2021-09-20 06:00:00,719.0,17.0,0.0,0.0
2021-09-20 06:30:00,719.0,17.0,0.0,0.0
2021-09-20 07:00:00,659.0,17.0,0.0,0.0
2021-09-20 07:30:00,659.0,17.0,0.0,0.0
2021-09-20 08:00:00,659.0,17.0,0.0,0.0
2021-09-20 08:30:00,659.0,17.0,0.0,0.0
2021-09-20 09:00:00,659.0,17.0,0.0,0.0
2021-09-20 09:30:00,659.0,17.0,0.0,0.0
2021-09-20 10:00:00,659.0,17.0,0.0,0.0
2021-09-20 10:30:00,659.0,17.0,0.0,0.0
2021-09-20 11:00:00,669.0,17.0,0.0,0.0
2021-09-20 11:30:00,669.0,17.0,0.0,0.0
2021-09-20 12:00:00,669.0,17.0,0.0,0.0
2021-09-20 12:30:00,669.0,17.0,0.0,0.0
2021-09-20 13:00:00,669.0,17.0,0.0,0.0
2021-09-20 13:30:00,669.0,17.0,0.0,0.0
2021-09-20 14:00:00,669.0,17.0,0.0,0.0
2021-09-20 14:30:00,669.0,17.0,0.0,0.0
2021-09-20 15:00:00,390.0,17.0,0.0,0.0
2021-09-20 15:30:00,390.0,17.0,0.0,0.0
2021-09-20 16:00:00,390.0,17.0,0.0,0.0
2021-09-20 16:30:00,390.0,17.0,0.0,0.0
2021-09-20 17:00:00,390.0,17.0,0.0,0.0
2021-09-20 17:30:00,390.0,17.0,0.0,0.0
2021-09-20 18:00:00,390.0,17.0,0.0,0.0
2021-09-20 18:30:00,390.0,17.0,0.0,0.0
2021-09-20 19:00:00,405.0,17.0,0.0,0.0
2021-09-20 19:30:00,405.0,17.0,0.0,0.0
2021-09-20 20:00:00,405.0,17.0,0.0,0.0
2021-09-20 20:30:00,405.0,17.0,0.0,0.0
2021-09-20 21:00:00,405.0,17.0,0.0,0.0
2021-09-20 21:30:00,405.0,17.0,0.0,0.0
2021-09-20 22:00:00,405.0,17.0,0.0,0.0
2021-09-20 22:30:00,405.0,17.0,0.0,0.0
2021-09-20 23:00:00,823.0,17.0,0.0,0.0
2021-09-20 23:30:00,823.0,17.0,0.0,0.0
2021-09-21 00:00:00,823.0,17.0,0.0,0.0
2021-09-21 00:30:00,823.0,17.0,0.0,0.0
2021-09-21 01:00:00,823.0,17.0,0.0,0.0
2021-09-21 01:30:00,823.0,17.0,0.0,0.0
2021-09-21 02:00:00,823.0,17.0,0.0,0.0
2021-09-21 02:30:00,823.0,17.0,0.0,0.0
2021-09-21 03:00:00,823.0,17.0,0.0,0.0
2021-09-21 03:30:00,823.0,17.0,0.0,0.0
2021-09-21 04:00:00,823.0,17.0,0.0,0.0
2021-09-21 04:30:00,823.0,17.0,0.0,0.0
2021-09-21 05:00:00,823.0,17.0,0.0,0.0
2021-09-21 05:30:00,823.0,17.0,0.0,0.0
2021-09-21 06:00:00,823.0,17.0,0.0,0.0
2021-09-21 06:30:00,823.0,17.0,0.0,0.0
2021-09-21 07:00:00,775.0,17.0,0.0,0.0
2021-09-21 07:30:00,775.0,17.0,0.0,0.0
2021-09-21 08:00:00,775.0,17.0,0.0,0.0
2021-09-21 08:30:00,775.0,17.0,0.0,0.0
2021-09-21 09:00:00,775.0,17.0,0.0,0.0
2021-09-21 09:30:00,775.0,17.0,0.0,0.0
2021-09-21 10:00:00,775.0,17.0,0.0,0.0
2021-09-21 10:30:00,775.0,17.0,0.0,0.0
2021-09-21 11:00:00,813.0,17.0,0.0,0.0
2021-09-21 11:30:00,813.0,17.0,0.0,0.0
2021-09-21 12:00:00,813.0,17.0,0.0,0.0
2021-09-21 12:30:00,813.0,17.0,0.0,0.0
2021-09-21 13:00:00,813.0,17.0,0.0,0.0
2021-09-21 13:30:00,813.0,17.0,0.0,0.0
2021-09-21 14:00:00,813.0,17.0,0.0,0.0
2021-09-21 14:30:00,813.0,17.0,0.0,0.0
2021-09-21 15:00:00,758.0,17.0,0.0,0.0
2021-09-21 15:30:00,758.0,17.0,0.0,0.0
2021-09-21 16:00:00,758.0,17.0,0.0,0.0
2021-09-21 16:30:00,758.0,17.0,0.0,0.0
2021-09-21 17:00:00,758.0,17.0,0.0,0.0
2021-09-21 17:30:00,758.0,17.0,0.0,0.0
2021-09-21 18:00:00,758.0,17.0,0.0,0.0
2021-09-21 18:30:00,758.0,17.0,0.0,0.0
2021-09-21 19:00:00,776.0,17.0,0.0,0.0
2021-09-21 19:30:00,776.0,17.0,0.0,0.0
2021-09-21 20:00:00,776.0,17.0,0.0,0.0
2021-09-21 20:30:00,776.0,17.0,0.0,0.0
2021-09-21 21:00:00,776.0,17.0,0.0,0.0
2021-09-21 21:30:00,776.0,17.0,0.0,0.0
2021-09-21 22:00:00,776.0,17.0,0.0,0.0
2021-09-21 22:30:00,776.0,17.0,0.0,0.0
2021-09-21 23:00:00,791.0,17.0,0.0,0.0
2021-09-21 23:30:00,791.0,17.0,0.0,0.0
2021-09-22 00:00:00,791.0,17.0,0.0,0.0
2021-09-22 00:30:00,791.0,17.0,0.0,0.0
2021-09-22 01:00:00,791.0,17.0,0.0,0.0
2021-09-22 01:30:00,791.0,17.0,0.0,0.0
2021-09-22 02:00:00,791.0,17.0,0.0,0.0
2021-09-22 02:30:00,791.0,17.0,0.0,0.0
2021-09-22 03:00:00,791.0,17.0,0.0,0.0
2021-09-22 03:30:00,791.0,17.0,0.0,0.0
2021-09-22 04:00:00,791.0,17.0,0.0,0.0
2021-09-22 04:30:00,791.0,17.0,0.0,0.0
2021-09-22 05:00:00,791.0,17.0,0.0,0.0
2021-09-22 05:30:00,791.0,17.0,0.0,0.0
2021-09-22 06:00:00,791.0,17.0,0.0,0.0
2021-09-22 06:30:00,791.0,17.0,0.0,0.0
2021-09-22 07:00:00,752.0,17.0,0.0,0.0
2021-09-22 07:30:00,752.0,17.0,0.0,0.0
2021-09-22 08:00:00,752.0,17.0,0.0,0.0
2021-09-22 08:30:00,752.0,17.0,0.0,0.0
2021-09-22 09:00:00,752.0,17.0,0.0,0.0
2021-09-22 09:30:00,752.0,17.0,0.0,0.0
2021-09-22 10:00:00,752.0,17.0,0.0,0.0
2021-09-22 10:30:00,752.0,17.0,0.0,0.0
2021-09-22 11:00:00,778.0,17.0,0.0,0.0
2021-09-22 11:30:00,778.0,17.0,0.0,0.0
2021-09-22 12:00:00,778.0,17.0,0.0,0.0
2021-09-22 12:30:00,778.0,17.0,0.0,0.0
2021-09-22 13:00:00,778.0,17.0,0.0,0.0
2021-09-22 13:30:00,778.0,17.0,0.0,0.0
2021-09-22 14:00:00,778.0,17.0,0.0,0.0
2021-09-22 14:30:00,778.0,17.0,0.0,0.0
2021-09-22 15:00:00,768.0,17.0,0.0,0.0
2021-09-22 15:30:00,768.0,17.0,0.0,0.0
2021-09-22 16:00:00,768.0,17.0,0.0,0.0
2021-09-22 16:30:00,768.0,17.0,0.0,0.0
2021-09-22 17:00:00,768.0,17.0,0.0,0.0
2021-09-22 17:30:00,768.0,17.0,0.0,0.0
2021-09-22 18:00:00,768.0,17.0,0.0,0.0
2021-09-22 18:30:00,768.0,17.0,0.0,0.0
2021-09-22 19:00:00,791.0,17.0,0.0,0.0
2021-09-22 19:30:00,791.0,17.0,0.0,0.0
2021-09-22 20:00:00,791.0,17.0,0.0,0.0
2021-09-22 20:30:00,791.0,17.0,0.0,0.0
2021-09-22 21:00:00,791.0,17.0,0.0,0.0
2021-09-22 21:30:00,791.0,17.0,0.0,0.0
2021-09-22 22:00:00,791.0,17.0,0.0,0.0
2021-09-22 22:30:00,791.0,17.0,0.0,0.0
2021-09-22 23:00:00,832.0,17.0,0.0,0.0
2021-09-22 23:30:00,832.0,17.0,0.0,0.0
2021-09-23 00:00:00,832.0,17.0,0.0,0.0
2021-09-23 00:30:00,832.0,17.0,0.0,0.0
2021-09-23 01:00:00,832.0,17.0,0.0,0.0
2021-09-23 01:30:00,832.0,17.0,0.0,0.0
2021-09-23 02:00:00,832.0,17.0,0.0,0.0
2021-09-23 02:30:00,832.0,17.0,0.0,0.0
2021-09-23 03:00:00,832.0,17.0,0.0,0.0
2021-09-23 03:30:00,832.0,17.0,0.0,0.0
2021-09-23 04:00:00,832.0,17.0,0.0,0.0
2021-09-23 04:30:00,832.0,17.0,0.0,0.0
2021-09-23 05:00:00,832.0,17.0,0.0,0.0
2021-09-23 05:30:00,832.0,17.0,0.0,0.0
2021-09-23 06:00:00,832.0,17.0,0.0,0.0
2021-09-23 06:30:00,832.0,17.0,0.0,0.0
2021-09-23 07:00:00,772.0,17.0,0.0,0.0
2021-09-23 07:30:00,772.0,17.0,0.0,0.0
2021-09-23 08:00:00,772.0,17.0,0.0,0.0
2021-09-23 08:30:00,772.0,17.0,0.0,0.0
2021-09-23 09:00:00,772.0,17.0,0.0,0.0
2021-09-23 09:30:00,772.0,17.0,0.0,0.0
2021-09-23 10:00:00,772.0,17.0,0.0,0.0
2021-09-23 10:30:00,772.0,17.0,0.0,0.0
2021-09-23 11:00:00,778.0,17.0,0.0,0.0
2021-09-23 11:30:00,778.0,17.0,0.0,0.0
2021-09-23 12:00:00,778.0,17.0,0.0,0.0
2021-09-23 12:30:00,778.0,17.0,0.0,0.0
2021-09-23 13:00:00,778.0,17.0,0.0,0.0
2021-09-23 13:30:00,778.0,17.0,0.0,0.0
2021-09-23 14:00:00,778.0,17.0,0.0,0.0
2021-09-23 14:30:00,778.0,17.0,0.0,0.0
2021-09-23 15:00:00,739.0,17.0,0.0,0.0
2021-09-23 15:30:00,739.0,17.0,0.0,0.0
2021-09-23 16:00:00,739.0,17.0,0.0,0.0
2021-09-23 16:30:00,739.0,17.0,0.0,0.0
2021-09-23 17:00:00,739.0,17.0,0.0,0.0
2021-09-23 17:30:00,739.0,17.0,0.0,0.0
2021-09-23 18:00:00,739.0,17.0,0.0,0.0
2021-09-23 18:30:00,739.0,17.0,0.0,0.0
2021-09-23 19:00:00,777.0,17.0,0.0,0.0
2021-09-23 19:30:00,777.0,17.0,0.0,0.0
2021-09-23 20:00:00,777.0,17.0,0.0,0.0
2021-09-23 20:30:00,777.0,17.0,0.0,0.0
2021-09-23 21:00:00,777.0,17.0,0.0,0.0
2021-09-23 21:30:00,777.0,17.0,0.0,0.0
2021-09-23 22:00:00,777.0,17.0,0.0,0.0
2021-09-23 22:30:00,777.0,17.0,0.0,0.0
2021-09-23 23:00:00,832.0,17.0,0.0,0.0
2021-09-23 23:30:00,832.0,17.0,0.0,0.0
2021-09-24 00:00:00,832.0,17.0,0.0,0.0
2021-09-24 00:30:00,832.0,17.0,0.0,0.0
2021-09-24 01:00:00,832.0,17.0,0.0,0.0
2021-09-24 01:30:00,832.0,17.0,0.0,0.0
2021-09-24 02:00:00,832.0,17.0,0.0,0.0
2021-09-24 02:30:00,832.0,17.0,0.0,0.0
2021-09-24 03:00:00,832.0,17.0,0.0,0.0
2021-09-24 03:30:00,832.0,17.0,0.0,0.0
2021-09-24 04:00:00,832.0,17.0,0.0,0.0
2021-09-24 04:30:00,832.0,17.0,0.0,0.0
2021-09-24 05:00:00,832.0,17.0,0.0,0.0
2021-09-24 05:30:00,832.0,17.0,0.0,0.0
2021-09-24 06:00:00,832.0,17.0,0.0,0.0
2021-09-24 06:30:00,832.0,17.0,0.0,0.0
2021-09-24 07:00:00,819.0,17.0,0.0,0.0
2021-09-24 07:30:00,819.0,17.0,0.0,0.0
2021-09-24 08:00:00,819.0,17.0,0.0,0.0
2021-09-24 08:30:00,819.0,17.0,0.0,0.0
2021-09-24 09:00:00,819.0,17.0,0.0,0.0
2021-09-24 09:30:00,819.0,17.0,0.0,0.0
2021-09-24 10:00:00,819.0,17.0,0.0,0.0
2021-09-24 10:30:00,819.0,17.0,0.0,0.0
2021-09-24 11:00:00,823.0,17.0,0.0,0.0
2021-09-24 11:30:00,823.0,17.0,0.0,0.0
2021-09-24 12:00:00,823.0,17.0,0.0,0.0
2021-09-24 12:30:00,823.0,17.0,0.0,0.0
2021-09-24 13:00:00,823.0,17.0,0.0,0.0
2021-09-24 13:30:00,823.0,17.0,0.0,0.0
2021-09-24 14:00:00,823.0,17.0,0.0,0.0
2021-09-24 14:30:00,823.0,17.0,0.0,0.0
2021-09-24 15:00:00,782.0,17.0,0.0,0.0
2021-09-24 15:30:00,782.0,17.0,0.0,0.0
2021-09-24 16:00:00,782.0,17.0,0.0,0.0
2021-09-24 16:30:00,782.0,17.0,0.0,0.0
2021-09-24 17:00:00,782.0,17.0,0.0,0.0
2021-09-24 17:30:00,782.0,17.0,0.0,0.0
2021-09-24 18:00:00,782.0,17.0,0.0,0.0
2021-09-24 18:30:00,782.0,17.0,0.0,0.0
2021-09-24 19:00:00,759.0,17.0,0.0,0.0
2021-09-24 19:30:00,759.0,17.0,0.0,0.0
2021-09-24 20:00:00,759.0,17.0,0.0,0.0
2021-09-24 20:30:00,759.0,17.0,0.0,0.0
2021-09-24 21:00:00,759.0,17.0,0.0,0.0
2021-09-24 21:30:00,759.0,17.0,0.0,0.0
2021-09-24 22:00:00,759.0,17.0,0.0,0.0
2021-09-24 22:30:00,759.0,17.0,0.0,0.0
2021-09-24 23:00:00,814.0,17.0,0.0,0.0
2021-09-24 23:30:00,814.0,17.0,0.0,0.0
2021-09-25 00:00:00,814.0,17.0,0.0,0.0
2021-09-25 00:30:00,814.0,17.0,0.0,0.0
2021-09-25 01:00:00,814.0,17.0,0.0,0.0
2021-09-25 01:30:00,814.0,17.0,0.0,0.0
2021-09-25 02:00:00,814.0,17.0,0.0,0.0
2021-09-25 02:30:00,814.0,17.0,0.0,0.0
2021-09-25 03:00:00,814.0,17.0,0.0,0.0
2021-09-25 03:30:00,814.0,17.0,0.0,0.0
2021-09-25 04:00:00,814.0,17.0,0.0,0.0
2021-09-25 04:30:00,814.0,17.0,0.0,0.0
2021-09-25 05:00:00,814.0,17.0,0.0,0.0
2021-09-25 05:30:00,814.0,17.0,0.0,0.0
2021-09-25 06:00:00,814.0,17.0,0.0,0.0
2021-09-25 06:30:00,814.0,17.0,0.0,0.0
2021-09-25 07:00:00,801.0,17.0,0.0,0.0
2021-09-25 07:30:00,801.0,17.0,0.0,0.0
2021-09-25 08:00:00,801.0,17.0,0.0,0.0
2021-09-25 08:30:00,801.0,17.0,0.0,0.0
2021-09-25 09:00:00,801.0,17.0,0.0,0.0
2021-09-25 09:30:00,801.0,17.0,0.0,0.0
2021-09-25 10:00:00,801.0,17.0,0.0,0.0
2021-09-25 10:30:00,801.0,17.0,0.0,0.0
2021-09-25 11:00:00,814.0,17.0,0.0,0.0
2021-09-25 11:30:00,814.0,17.0,0.0,0.0
2021-09-25 12:00:00,814.0,17.0,0.0,0.0
2021-09-25 12:30:00,814.0,17.0,0.0,0.0
2021-09-25 13:00:00,814.0,17.0,0.0,0.0
2021-09-25 13:30:00,814.0,17.0,0.0,0.0
2021-09-25 14:00:00,814.0,17.0,0.0,0.0
2021-09-25 14:30:00,814.0,17.0,0.0,0.0
2021-09-25 15:00:00,755.0,17.0,0.0,0.0
2021-09-25 15:30:00,755.0,17.0,0.0,0.0
2021-09-25 16:00:00,755.0,17.0,0.0,0.0
2021-09-25 16:30:00,755.0,17.0,0.0,0.0
2021-09-25 17:00:00,755.0,17.0,0.0,0.0
2021-09-25 17:30:00,755.0,17.0,0.0,0.0
2021-09-25 18:00:00,755.0,17.0,0.0,0.0
2021-09-25 18:30:00,755.0,17.0,0.0,0.0
2021-09-25 19:00:00,764.0,17.0,0.0,0.0
2021-09-25 19:30:00,764.0,17.0,0.0,0.0
2021-09-25 20:00:00,764.0,17.0,0.0,0.0
2021-09-25 20:30:00,764.0,17.0,0.0,0.0
2021-09-25 21:00:00,764.0,17.0,0.0,0.0
2021-09-25 21:30:00,764.0,17.0,0.0,0.0
2021-09-25 22:00:00,764.0,17.0,0.0,0.0
2021-09-25 22:30:00,764.0,17.0,0.0,0.0
2021-09-25 23:00:00,852.0,17.0,0.0,0.0
2021-09-25 23:30:00,852.0,17.0,0.0,0.0
2021-09-26 00:00:00,852.0,17.0,0.0,0.0
2021-09-26 00:30:00,852.0,17.0,0.0,0.0
2021-09-26 01:00:00,852.0,17.0,0.0,0.0
2021-09-26 01:30:00,852.0,17.0,0.0,0.0
2021-09-26 02:00:00,852.0,17.0,0.0,0.0
2021-09-26 02:30:00,852.0,17.0,0.0,0.0
2021-09-26 03:00:00,852.0,17.0,0.0,0.0
